,1454.5729,2001.771,760.5483,,,,,,,,,,,,,,,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,16.1381,,,,,,,,,,,,,,,,91,0,-5.6865,-12.1594,1628.173,1597.8811,348.2646,1628.173,1604.7048,362.8559
1,Line,16.2722,,,,,,,,,,,,,,,,92,0,-3.5243,-13.0681,1626.5675,1605.6513,362.5233,1626.5675,1609.8804,378.205
1,Line,1.8942,,,,,,,,,,,,,,,,149,-1.3379,0.7887,-0.2772,1626.5675,1605.6513,362.5233,1628.173,1604.7048,362.8559
1,Line,15.6803,,,,,,,,,,,,,,,,91,0,-5.5252,-11.8145,1630.8277,1595.5209,349.5759,1630.8277,1602.1511,363.7533
1,Line,15.6462,,,,,,,,,,,,,,,,92,0,-3.3887,-12.5653,1630.8277,1602.1511,363.7533,1630.8277,1606.2176,378.8317
1,Line,1.9065,,,,,,,,,,,,,,,,131,-1.0191,1.1478,-0.4034,1629.6048,1603.5285,363.2693,1630.8277,1602.1511,363.7533
1,Line,15.9272,,,,,,,,,,,,,,,,91,0,-5.6122,-12.0006,1629.6048,1596.7938,348.8686,1629.6048,1603.5285,363.2693
1,Line,15.8925,,,,,,,,,,,,,,,,92,0,-3.4421,-12.7632,1629.6048,1603.5285,363.2693,1629.6048,1607.659,378.5851
1,Line,16.5078,,,,,,,,,,,,,,,,91,0,-5.8168,-12.438,1622.9969,1599.7872,347.2055,1622.9969,1606.7673,362.1311
1,Line,16.4718,,,,,,,,,,,,,,,,92,0,-3.5675,-13.2284,1622.9969,1606.7673,362.1311,1622.9969,1611.0484,378.0052
1,Line,1.8833,,,,,,,,,,,,,,,,175,-1.5643,0.1184,-0.0416,1621.1198,1606.9094,362.0812,1622.9969,1606.7673,362.1311
1,Line,16.3473,,,,,,,,,,,,,,,,90,0,13.3971,-2.3271,1632.5321,1421.9931,512.1206,1632.5321,1405.9166,514.9131
1,Line,16.3022,,,,,,,,,,,,,,,,90,0,13.3602,-2.3207,1632.9717,1421.6457,510.3249,1632.9717,1405.6135,513.1097
1,Line,1.889,,,,,,,,,,,,,,,,158,-1.4497,0.5776,-0.203,1624.8279,1606.3445,362.2797,1626.5675,1605.6513,362.5233
1,Line,16.3077,,,,,,,,,,,,,,,,91,0,-5.7463,-12.2873,1626.5675,1598.7558,347.7786,1626.5675,1605.6513,362.5233
1,Line,16.3962,,,,,,,,,,,,,,,,92,0,-3.5512,-13.1677,1624.8279,1606.3445,362.2797,1624.8279,1610.6058,378.0809
1,Line,1.8852,,,,,,,,,,,,,,,,167,-1.5258,0.3524,-0.1238,1622.9969,1606.7673,362.1311,1624.8279,1606.3445,362.2797
1,Line,16.432,,,,,,,,,,,,,,,,91,0,-5.7901,-12.3809,1624.8279,1599.3964,347.4227,1624.8279,1606.3445,362.2797
1,Line,11.7091,,,,,,,,,,,,,,,,91,0,5.2681,8.1918,1632.9717,1238.4395,466.9942,1632.9717,1232.1178,457.164
1,Line,12.0651,,,,,,,,,,,,,,,,90,0,-9.0423,-4.3535,1622.9969,1276.3949,512.531,1622.9969,1287.2456,517.7553
1,Line,11.8987,,,,,,,,,,,,,,,,91,0,5.3534,8.3244,1632.5321,1236.9138,468.0484,1632.5321,1230.4897,458.0591
1,Line,12.2449,,,,,,,,,,,,,,,,91,0,5.5091,8.5666,1630.8277,1234.1262,469.9745,1630.8277,1227.5152,459.6946
1,Line,12.0787,,,,,,,,,,,,,,,,91,0,5.4344,8.4504,1631.8115,1235.4641,469.0501,1631.8115,1228.9428,458.9096
1,Line,0.1851,,,,,,,,,,,,,,,,129,0.0707,-0.0795,0.1114,1638.5267,1598.7895,397.0472,1638.4419,1598.8849,396.9135
1,Line,19.2565,,,,,,,,,,,,,,,,90,0,-15.6409,-3.4532,1632.9717,1451.9791,272.9,1632.9717,1470.7482,277.0438
1,Line,11.8815,,,,,,,,,,,,,,,,90,0,-8.9047,-4.2873,1628.173,1277.4397,510.6499,1628.173,1288.1253,515.7946
1,Line,12.0275,,,,,,,,,,,,,,,,90,0,-9.0141,-4.3399,1624.8279,1276.6091,512.1453,1624.8279,1287.426,517.3533
1,Line,11.9658,,,,,,,,,,,,,,,,90,0,-8.9678,-4.3177,1626.5675,1276.9603,511.5131,1626.5675,1287.7217,516.6943
1,Line,15.0706,,,,,,,,,,,,,,,,92,0,-3.2641,-12.1031,1632.5321,1598.9332,364.8841,1632.5321,1602.8501,379.4079
1,Line,14.7556,,,,,,,,,,,,,,,,92,0,-3.1958,-11.8501,1632.9717,1597.1719,365.5031,1632.9717,1601.0069,379.7232
1,Line,1.9243,,,,,,,,,,,,,,,,103,0.3663,-1.536,0.2628,1632.9717,1601.0069,379.7232,1632.5321,1602.8501,379.4079
1,Line,1.9125,,,,,,,,,,,,,,,,122,-0.8199,1.287,-0.4523,1630.8277,1602.1511,363.7533,1631.8115,1600.6067,364.2961
1,Line,15.37,,,,,,,,,,,,,,,,92,0,-3.3289,-12.3435,1631.8115,1600.6067,364.2961,1631.8115,1604.6013,379.1082
1,Line,12.5197,,,,,,,,,,,,,,,,91,0,5.6328,8.7589,1628.173,1231.914,471.5031,1628.173,1225.1546,460.9924
1,Line,12.3931,,,,,,,,,,,,,,,,91,0,5.5758,8.6703,1629.6048,1232.933,470.7989,1629.6048,1226.242,460.3946
1,Line,12.6215,,,,,,,,,,,,,,,,91,0,5.6786,8.8301,1626.5675,1231.0941,472.0696,1626.5675,1224.2798,461.4734
1,Line,12.7416,,,,,,,,,,,,,,,,91,0,5.7326,8.9141,1622.9969,1230.1273,472.7376,1622.9969,1223.2482,462.0406
1,Line,12.6961,,,,,,,,,,,,,,,,91,0,5.7121,8.8823,1624.8279,1230.4936,472.4845,1624.8279,1223.639,461.8257
1,Line,16.3902,,,,,,,,,,,,,,,,90,0,13.4322,-2.3332,1631.8115,1422.3232,513.8267,1631.8115,1406.2045,516.6266
1,Line,2.0093,,,,,,,,,,,,,,,,106,0.0918,-0.1698,1.6602,1639.6554,1597.2362,401.8374,1639.5452,1597.4399,399.8452
1,Line,0.0735,,,,,,,,,,,,,,,,127,0.0269,-0.0319,0.0447,1638.559,1598.7512,397.1009,1638.5267,1598.7895,397.0472
1,Line,0.3313,,,,,,,,,,,,,,,,123,-0.0166,0.0453,0.2713,1639.6356,1597.2906,402.163,1639.6554,1597.2362,401.8374
1,Line,12.6837,,,,,,,,,,,,,,,,90,0,9.4989,-4.5912,1630.8277,1559.9248,473.8241,1630.8277,1548.5261,479.3335
1,Line,9.6948,,,,,,,,,,,,,,,,90,0,7.2605,-3.5093,1629.6048,1559.2073,475.7643,1629.6048,1550.4947,479.9754
1,Line,1.8385,,,,,,,,,,,,,,,,77,0,0.0432,1.5286,1638.4419,1598.8849,396.9135,1638.4419,1598.833,395.0792
1,Line,10.4619,,,,,,,,,,,,,,,,78,0,0.2371,8.6988,1639.0533,1598.4059,405.6321,1639.0533,1598.1213,395.1935
1,Line,3.6415,,,,,,,,,,,,,,,,76,0,0.0945,3.0275,1639.0533,1598.5192,409.2651,1639.0533,1598.4059,405.6321
1,Line,0.2062,,,,,,,,,,,,,,,,180,0.1718,-0.0006,-0.0002,1639.5452,1597.5647,403.8112,1639.3391,1597.5654,403.8114
1,Line,59.5741,,,,,,,,,,,,,,,,180,49.6435,0.0088,-0.0002,1639.0533,1598.4059,405.6321,1579.4811,1598.3953,405.6324
1,Line,1.8835,,,,,,,,,,,,,,,,174,-1.3379,0.1753,0.8002,1626.5675,1439.4896,515.764,1628.173,1439.2792,514.8038
1,Line,1.8838,,,,,,,,,,,,,,,,172,-1.1932,0.2179,0.9946,1628.173,1439.2792,514.8038,1629.6048,1439.0177,513.6103
1,Line,1.8833,,,,,,,,,,,,,,,,176,-1.4497,0.1284,0.5861,1624.8279,1439.6437,516.4673,1626.5675,1439.4896,515.764
1,Line,1.883,,,,,,,,,,,,,,,,179,-1.5643,0.0263,0.1202,1621.1198,1439.7693,517.0405,1622.9969,1439.7377,516.8963
1,Line,1.8831,,,,,,,,,,,,,,,,178,-1.5258,0.0783,0.3575,1622.9969,1439.7377,516.8963,1624.8279,1439.6437,516.4673
1,Line,1.8847,,,,,,,,,,,,,,,,148,-0.3663,0.3263,1.4891,1632.5321,1437.9961,508.9481,1632.9717,1437.6046,507.1612
1,Line,4.6577,,,,,,,,,,,,,,,,90,0,3.4882,-1.686,1628.173,1557.4717,477.9641,1628.173,1553.2859,479.9872
1,Line,1.8846,,,,,,,,,,,,,,,,160,-0.6005,0.31,1.4149,1631.8115,1438.3682,510.646,1632.5321,1437.9961,508.9481
1,Line,1.8841,,,,,,,,,,,,,,,,170,-1.0191,0.2552,1.1645,1629.6048,1439.0177,513.6103,1630.8277,1438.7115,512.2129
1,Line,1.8843,,,,,,,,,,,,,,,,166,-0.8199,0.2861,1.3058,1630.8277,1438.7115,512.2129,1631.8115,1438.3682,510.646
1,Line,14.45,,,,,,,,,,,,,,,,90,0,-11.9974,0.7294,1632.9717,1341.0714,274.3835,1632.9717,1355.4682,273.5082
1,Line,16.5479,,,,,,,,,,,,,,,,90,0,13.5615,-2.3557,1622.9969,1423.5383,520.1077,1622.9969,1407.2645,522.9345
1,Line,14.4509,,,,,,,,,,,,,,,,90,0,-11.9982,0.7295,1632.5321,1340.8674,272.5648,1632.5321,1355.2652,271.6895
1,Line,14.4527,,,,,,,,,,,,,,,,90,0,-11.9996,0.7295,1630.8277,1340.4947,269.2421,1630.8277,1354.8942,268.3666
1,Line,14.4518,,,,,,,,,,,,,,,,90,0,-11.9989,0.7295,1631.8115,1340.6736,270.8368,1631.8115,1355.0722,269.9614
1,Line,16.465,,,,,,,,,,,,,,,,90,0,13.4935,-2.3439,1629.6048,1422.8995,516.8056,1629.6048,1406.7073,519.6182
1,Line,16.4297,,,,,,,,,,,,,,,,90,0,13.4646,-2.3388,1630.8277,1422.6278,515.4013,1630.8277,1406.4703,518.2079
1,Line,16.4951,,,,,,,,,,,,,,,,90,0,13.5182,-2.3482,1628.173,1423.1315,518.0049,1628.173,1406.9097,520.8227
1,Line,16.5371,,,,,,,,,,,,,,,,90,0,13.5526,-2.3541,1624.8279,1423.4549,519.6766,1624.8279,1407.1918,522.5015
1,Line,16.5193,,,,,,,,,,,,,,,,90,0,13.5381,-2.3516,1626.5675,1423.3182,518.9699,1626.5675,1407.0725,521.7918
1,Line,11.4078,,,,,,,,,,,,,,,,90,0,-9.4238,-1.1112,1632.5321,1323.2715,519.8035,1632.5321,1334.5801,521.1369
1,Line,11.2505,,,,,,,,,,,,,,,,90,0,-9.2938,-1.0958,1632.9717,1323.5721,517.9982,1632.9717,1334.7247,519.3132
1,Line,11.5573,,,,,,,,,,,,,,,,90,0,-9.5472,-1.1257,1631.8115,1322.986,521.5188,1631.8115,1334.4426,522.8697
1,Line,0.3267,,,,,,,,,,,,,,,,157,-0.0365,-0.0021,-0.2693,1633.1239,1600.3652,395.1334,1633.1677,1600.3678,395.4566
1,Line,11.6952,,,,,,,,,,,,,,,,90,0,-9.6612,-1.1391,1630.8277,1322.7224,523.1019,1630.8277,1334.3158,524.4688
1,Line,14.454,,,,,,,,,,,,,,,,90,0,-12.0007,0.7296,1628.173,1340.1989,266.6051,1628.173,1354.5998,265.7296
1,Line,14.4534,,,,,,,,,,,,,,,,90,0,-12.0002,0.7296,1629.6048,1340.3352,267.8198,1629.6048,1354.7354,266.9443
1,Line,14.4545,,,,,,,,,,,,,,,,90,0,-12.0011,0.7296,1626.5675,1340.0893,265.6279,1626.5675,1354.4907,264.7523
1,Line,14.4551,,,,,,,,,,,,,,,,90,0,-12.0016,0.7297,1622.9969,1339.96,264.4755,1622.9969,1354.362,263.5999
1,Line,14.4549,,,,,,,,,,,,,,,,90,0,-12.0014,0.7297,1624.8279,1340.009,264.9121,1624.8279,1354.4107,264.0365
1,Line,33.862,,,,,,,,,,,,,,,,90,0,27.9784,3.2497,1295.1551,1449.6405,505.0736,1295.1551,1416.0664,501.1739
1,Line,0.5301,,,,,,,,,,,,,,,,128,-0.2711,0.3481,0,1558.2971,1577.7735,695.8007,1558.6224,1577.3558,695.8007
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1558.6224,1577.3558,695.8007,1558.6224,1577.3558,697.9979
1,Line,0.9582,,,,,,,,,,,,,,,,165,-0.773,0.1999,0,1558.6224,1577.3558,697.9979,1559.55,1577.1159,697.9979
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1346.4711,1458.0121,697.9979,1346.4711,1458.0121,695.8007
1,Line,0.9582,,,,,,,,,,,,,,,,165,-0.773,0.1999,0,1558.6224,1577.3558,695.8007,1559.55,1577.1159,695.8007
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1503.5818,1338.6093,734.2903,1503.5818,1338.6093,732.093
1,Line,0.9582,,,,,,,,,,,,,,,,165,-0.773,0.1999,0,1558.6224,1577.3558,719.9956,1559.55,1577.1159,719.9956
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1458.693,1330.0806,734.2903,1458.693,1330.0806,732.093
1,Line,0.5301,,,,,,,,,,,,,,,,128,-0.2711,0.3481,0,1558.2971,1577.7735,697.9979,1558.6224,1577.3558,697.9979
1,Line,45.6962,,,,,,,,,,,,,,,,11,37.4073,7.1073,0,1503.5818,1338.6093,732.093,1458.693,1330.0806,732.093
1,Line,0.9582,,,,,,,,,,,,,,,,165,-0.773,0.1999,0,1558.6224,1577.3558,710.0954,1559.55,1577.1159,710.0954
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1558.6224,1577.3558,710.0954,1558.6224,1577.3558,707.8981
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1559.55,1577.1159,707.8981,1559.55,1577.1159,710.0954
1,Line,54.219,,,,,,,,,,,,,,,,80,7.8033,44.4217,0,1572.7975,1460.1456,695.8007,1563.4335,1406.8395,695.8007
1,Line,0.9582,,,,,,,,,,,,,,,,165,-0.773,0.1999,0,1558.6224,1577.3558,707.8981,1559.55,1577.1159,707.8981
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1353.9526,1406.8395,697.9979,1353.9526,1406.8395,695.8007
1,Line,51.8099,,,,,,,,,,,,,,,,98,6.2346,-42.6438,0,1353.9526,1406.8395,695.8007,1346.4711,1458.0121,695.8007
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1413.8043,1577.4148,710.0954,1413.8043,1577.4148,707.8981
1,Line,47.3608,,,,,,,,,,,,,,,,13,-38.4284,-8.9743,0,1413.8043,1577.4148,707.8981,1459.9183,1588.1839,707.8981
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1459.9183,1588.1839,707.8981,1459.9183,1588.1839,710.0954
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1559.55,1577.1159,697.9979,1559.55,1577.1159,695.8007
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1572.7975,1460.1456,722.1928,1572.7975,1460.1456,719.9956
1,Line,1.1524,,,,,,,,,,,,,,,,175,-0.9576,0.0723,0,1559.55,1577.1159,697.9979,1560.6991,1577.0292,697.9979
1,Line,1.1524,,,,,,,,,,,,,,,,175,-0.9576,0.0723,0,1559.55,1577.1159,695.8007,1560.6991,1577.0292,695.8007
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1560.6991,1577.0292,695.8007,1560.6991,1577.0292,697.9979
1,Line,45.3483,,,,,,,,,,,,,,,,145,31.1728,-21.3219,0,1413.8043,1338.6093,719.9956,1376.3969,1364.1956,719.9956
1,Line,45.3483,,,,,,,,,,,,,,,,145,31.1728,-21.3219,0,1413.8043,1338.6093,722.1928,1376.3969,1364.1956,722.1928
1,Line,48.2596,,,,,,,,,,,,,,,,62,18.7037,35.5365,0,1563.4335,1406.8395,719.9956,1540.9891,1364.1956,719.9956
1,Line,54.219,,,,,,,,,,,,,,,,80,7.8033,44.4217,0,1572.7975,1460.1456,719.9956,1563.4335,1406.8395,719.9956
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1563.4335,1406.8395,719.9956,1563.4335,1406.8395,722.1928
1,Line,47.3608,,,,,,,,,,,,,,,,13,-38.4284,-8.9743,0,1413.8043,1577.4148,719.9956,1459.9183,1588.1839,719.9956
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1346.4711,1458.0121,719.9956,1346.4711,1458.0121,722.1928
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1413.8043,1577.4148,722.1928,1413.8043,1577.4148,719.9956
1,Line,0.9582,,,,,,,,,,,,,,,,165,-0.773,0.1999,0,1558.6224,1577.3558,722.1928,1559.55,1577.1159,722.1928
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1459.9183,1588.1839,719.9956,1459.9183,1588.1839,722.1928
1,Line,0.2891,,,,,,,,,,,,,,,,36,-0.1944,-0.142,0,1562.3737,1577.1987,722.1928,1562.607,1577.3692,722.1928
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1562.3737,1577.1987,722.1928,1562.3737,1577.1987,719.9956
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1562.607,1577.3692,722.1928,1562.607,1577.3692,719.9956
1,Line,51.8099,,,,,,,,,,,,,,,,82,-6.2346,-42.6438,0,1346.4711,1458.0121,719.9956,1353.9526,1509.1847,719.9956
1,Line,0.2891,,,,,,,,,,,,,,,,36,-0.1944,-0.142,0,1562.3737,1577.1987,719.9956,1562.607,1577.3692,719.9956
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1572.7975,1460.1456,697.9979,1572.7975,1460.1456,695.8007
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1376.3969,1364.1956,732.093,1376.3969,1364.1956,734.2903
1,Line,45.3483,,,,,,,,,,,,,,,,145,31.1728,-21.3219,0,1413.8043,1338.6093,734.2903,1376.3969,1364.1956,734.2903
1,Line,45.3483,,,,,,,,,,,,,,,,145,31.1728,-21.3219,0,1413.8043,1338.6093,732.093,1376.3969,1364.1956,732.093
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1540.9891,1364.1956,732.093,1540.9891,1364.1956,734.2903
1,Line,48.2596,,,,,,,,,,,,,,,,62,18.7037,35.5365,0,1563.4335,1406.8395,732.093,1540.9891,1364.1956,732.093
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1353.9526,1406.8395,710.0954,1353.9526,1406.8395,707.8981
1,Line,51.8099,,,,,,,,,,,,,,,,98,6.2346,-42.6438,0,1353.9526,1406.8395,707.8981,1346.4711,1458.0121,707.8981
1,Line,0.5301,,,,,,,,,,,,,,,,128,-0.2711,0.3481,0,1558.2971,1577.7735,710.0954,1558.6224,1577.3558,710.0954
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1413.8043,1338.6093,734.2903,1413.8043,1338.6093,732.093
1,Line,0.5301,,,,,,,,,,,,,,,,128,-0.2711,0.3481,0,1558.2971,1577.7735,707.8981,1558.6224,1577.3558,707.8981
1,Line,1.1524,,,,,,,,,,,,,,,,175,-0.9576,0.0723,0,1559.55,1577.1159,734.2903,1560.6991,1577.0292,734.2903
1,Line,48.5999,,,,,,,,,,,,,,,,178,-40.4705,1.5064,0,1459.9183,1588.1839,732.093,1508.4829,1586.3762,732.093
1,Line,1.1524,,,,,,,,,,,,,,,,175,-0.9576,0.0723,0,1559.55,1577.1159,732.093,1560.6991,1577.0292,732.093
1,Line,57.7082,,,,,,,,,,,,,,,,92,-1.5282,47.9775,0,1570.9636,1517.7186,707.8981,1572.7975,1460.1456,707.8981
1,Line,16.6764,,,,,,,,,,,,,,,,90,0,11.2893,-8.0602,1302.6036,1578.8658,466.9513,1302.6036,1565.3186,476.6235
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1562.3737,1577.1987,695.8007,1562.3737,1577.1987,697.9979
1,Line,0.6966,,,,,,,,,,,,,,,,10,-0.5706,-0.1064,0,1561.689,1577.0711,697.9979,1562.3737,1577.1987,697.9979
1,Line,0.6966,,,,,,,,,,,,,,,,10,-0.5706,-0.1064,0,1561.689,1577.0711,695.8007,1562.3737,1577.1987,695.8007
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1508.4829,1586.3762,734.2903,1508.4829,1586.3762,732.093
1,Line,48.5999,,,,,,,,,,,,,,,,178,-40.4705,1.5064,0,1459.9183,1588.1839,734.2903,1508.4829,1586.3762,734.2903
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1570.9636,1517.7186,722.1928,1570.9636,1517.7186,719.9956
1,Line,57.7082,,,,,,,,,,,,,,,,92,-1.5282,47.9775,0,1570.9636,1517.7186,719.9956,1572.7975,1460.1456,719.9956
1,Line,57.7082,,,,,,,,,,,,,,,,92,-1.5282,47.9775,0,1570.9636,1517.7186,722.1928,1572.7975,1460.1456,722.1928
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1570.9636,1517.7186,697.9979,1570.9636,1517.7186,695.8007
1,Line,57.7082,,,,,,,,,,,,,,,,92,-1.5282,47.9775,0,1570.9636,1517.7186,695.8007,1572.7975,1460.1456,695.8007
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1562.3737,1577.1987,734.2903,1562.3737,1577.1987,732.093
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1563.4335,1406.8395,695.8007,1563.4335,1406.8395,697.9979
1,Line,0.2891,,,,,,,,,,,,,,,,36,-0.1944,-0.142,0,1562.3737,1577.1987,734.2903,1562.607,1577.3692,734.2903
1,Line,0.2891,,,,,,,,,,,,,,,,36,-0.1944,-0.142,0,1562.3737,1577.1987,732.093,1562.607,1577.3692,732.093
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1562.607,1577.3692,732.093,1562.607,1577.3692,734.2903
1,Line,0.9909,,,,,,,,,,,,,,,,2,-0.825,-0.0349,0,1560.6991,1577.0292,695.8007,1561.689,1577.0711,695.8007
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1561.689,1577.0711,697.9979,1561.689,1577.0711,695.8007
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1503.5818,1338.6093,710.0954,1503.5818,1338.6093,707.8981
1,Line,45.6962,,,,,,,,,,,,,,,,11,37.4073,7.1073,0,1503.5818,1338.6093,707.8981,1458.693,1330.0806,707.8981
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1458.693,1330.0806,707.8981,1458.693,1330.0806,710.0954
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1353.9526,1509.1847,707.8981,1353.9526,1509.1847,710.0954
1,Line,57.7082,,,,,,,,,,,,,,,,92,-1.5282,47.9775,0,1570.9636,1517.7186,697.9979,1572.7975,1460.1456,697.9979
1,Line,51.8099,,,,,,,,,,,,,,,,82,-6.2346,-42.6438,0,1346.4711,1458.0121,707.8981,1353.9526,1509.1847,707.8981
1,Line,0.9909,,,,,,,,,,,,,,,,2,-0.825,-0.0349,0,1560.6991,1577.0292,697.9979,1561.689,1577.0711,697.9979
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1346.4711,1458.0121,710.0954,1346.4711,1458.0121,707.8981
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1413.8043,1338.6093,719.9956,1413.8043,1338.6093,722.1928
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1413.8043,1338.6093,695.8007,1413.8043,1338.6093,697.9979
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1458.693,1330.0806,697.9979,1458.693,1330.0806,695.8007
1,Line,45.6962,,,,,,,,,,,,,,,,169,37.4073,-7.1073,0,1458.693,1330.0806,695.8007,1413.8043,1338.6093,695.8007
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1413.8043,1577.4148,697.9979,1413.8043,1577.4148,695.8007
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1376.3969,1551.8285,697.9979,1376.3969,1551.8285,695.8007
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1545.8314,1580.1775,707.8981,1545.8314,1580.1775,710.0954
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1565.2745,1562.5155,707.8981,1565.2745,1562.5155,710.0954
1,Line,12.6966,,,,,,,,,,,,,,,,169,-10.3881,2.0033,0,1545.8314,1580.1775,710.0954,1558.2971,1577.7735,710.0954
1,Line,12.6966,,,,,,,,,,,,,,,,169,-10.3881,2.0033,0,1545.8314,1580.1775,707.8981,1558.2971,1577.7735,707.8981
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1558.2971,1577.7735,710.0954,1558.2971,1577.7735,707.8981
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1545.8314,1580.1775,719.9956,1545.8314,1580.1775,722.1928
1,Line,37.8624,,,,,,,,,,,,,,,,170,-31.1237,5.1656,0,1508.4829,1586.3762,722.1928,1545.8314,1580.1775,722.1928
1,Line,37.8624,,,,,,,,,,,,,,,,170,-31.1237,5.1656,0,1508.4829,1586.3762,719.9956,1545.8314,1580.1775,719.9956
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1376.3969,1551.8285,719.9956,1376.3969,1551.8285,722.1928
1,Line,48.2596,,,,,,,,,,,,,,,,62,-18.7037,-35.5365,0,1353.9526,1509.1847,722.1928,1376.3969,1551.8285,722.1928
1,Line,45.2386,,,,,,,,,,,,,,,,97,-4.7409,37.3307,0,1565.2745,1562.5155,707.8981,1570.9636,1517.7186,707.8981
1,Line,45.3483,,,,,,,,,,,,,,,,34,-31.1728,-21.3219,0,1376.3969,1551.8285,695.8007,1413.8043,1577.4148,695.8007
1,Line,45.2386,,,,,,,,,,,,,,,,97,-4.7409,37.3307,0,1565.2745,1562.5155,710.0954,1570.9636,1517.7186,710.0954
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1508.4829,1586.3762,722.1928,1508.4829,1586.3762,719.9956
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1570.9636,1517.7186,710.0954,1570.9636,1517.7186,707.8981
1,Line,25.9695,,,,,,,,,,,,,,,,90,0,21.0074,5.0311,1223.1896,1442.7474,476.8979,1223.1896,1417.5385,470.8605
1,Line,25.9695,,,,,,,,,,,,,,,,90,0,-18.9894,-10.2967,1223.1896,1394.7513,458.5045,1223.1896,1417.5385,470.8605
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,-1.8311,1540.9891,1364.1956,719.9956,1540.9891,1364.1956,722.1928
1,Line,45.3483,,,,,,,,,,,,,,,,34,31.1728,21.3219,0,1540.9891,1364.1956,719.9956,1503.5818,1338.6093,719.9956
1,Line,2.2014,,,,,,,,,,,,,,,,83,0,0,1.8311,1503.5818,1338.6093,722.1928,1503.5818,1338.6093,719.9956
1,Line,5.666,,,,,,,,,,,,,,,,87,0,0.4052,-4.6954,1327.7291,1612.2282,399.3328,1327.7291,1611.7419,404.9673
1,Line,0.6065,,,,,,,,,,,,,,,,78,-0.0963,-0.4728,-0.1473,1291.8176,1304.4075,412.9781,1291.9332,1304.9749,413.1549
1,Line,0.8779,,,,,,,,,,,,,,,,150,0.635,-0.3582,0.0569,1221.5655,1355.3569,393.6724,1220.8035,1355.7868,393.6041
