,,,,117,0,0,0.0002,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,
1,Line,,,,,,,20,0,0,-0.0011,-1.7421,1.5057,0.5388,0.077,-1.7421,1.5057,0.5834
1,Line,,,,,,,58,0,0,-0.0018,-1.7421,1.5057,0.4034,0.0775,-1.7421,1.5057,0.4758
1,Line,,,,,,,75,0,0,-0.0013,-1.7421,1.5057,0.5388,0.2104,-1.7421,1.5057,0.5913
1,Line,,,,,,,90,0,0,0,-1.7421,1.5057,0.5913,0.1968,-1.7421,1.5057,0.5913
1,Line,,,,,,,180,0,0,-0.0013,-1.7421,1.5057,0.5388,0.0743,-1.7421,1.5057,0.5913
1,Line,,,,,,,90,0,0,0,-1.7421,1.5057,0.5388,0.1968,-1.7421,1.5057,0.5388
1,Line,,,,,,,112,0,0,-0.0001,-1.7421,1.5057,0.4714,0.0254,-1.7421,1.5057,0.4758
1,Line,,,,,,,37,0,0,-0.0016,-1.7421,1.5057,0.4714,0.0775,-1.7421,1.5057,0.5388
1,Line,,,,,,,0,0,0,0.0015,-1.7421,1.5057,0.5388,0.0743,-1.7421,1.5057,0.4758
1,Line,,,,,,,79,0,0,-0.0015,-1.7421,1.5057,0.4758,0.2104,-1.7421,1.5057,0.5388
1,Line,,,,,,,180,0,0,-0.0017,-1.7421,1.5057,0.4057,0.0743,-1.7421,1.5057,0.4758
1,Line,,,,,,,24,0,0,-0.0014,-1.7421,1.5057,0.4758,0.077,-1.7421,1.5057,0.5324
1,Line,,,,,,,113,0,0,0.0001,-1.7421,1.5057,0.2602,0.0254,-1.7421,1.5057,0.258
1,Line,,,,,,,67,0,0,0.0001,-1.7421,1.5057,0.4758,0.0238,-1.7421,1.5057,0.4714
1,Line,,,,,,,0,0,0,0.0018,-1.7421,1.5057,0.4057,0.0743,-1.7421,1.5057,0.3318
1,Line,,,,,,,65,0,0,0.0001,-1.7421,1.5057,0.4057,0.0238,-1.7421,1.5057,0.4034
1,Line,,,,,,,32,0,0,-0.0016,-1.7421,1.5057,0.4057,0.077,-1.7421,1.5057,0.4714
1,Line,,,,,,,128,0,0,-0.0018,-1.7421,1.5057,0.2602,0.0775,-1.7421,1.5057,0.3318
1,Line,,,,,,,83,0,0,-0.0017,-1.7421,1.5057,0.4057,0.2104,-1.7421,1.5057,0.4758
1,Line,,,,,,,90,0,0,0,-1.7421,1.5057,0.4758,0.1968,-1.7421,1.5057,0.4758
1,Line,,,,,,,180,0,0,-0.0017,-1.7421,1.5057,0.4057,0.0743,-1.7421,1.5057,0.4758
1,Line,,,,,,,90,0,0,0,-1.7421,1.5057,0.4057,0.1968,-1.7421,1.5057,0.4057
1,Line,,,,,,,114,0,0,0,-1.7421,1.5057,0.3318,0.0254,-1.7421,1.5057,0.3318
1,Line,,,,,,,95,0,0,-0.0018,-1.7421,1.5057,0.3318,0.0775,-1.7421,1.5057,0.4057
1,Line,,,,,,,0,0,0,0.0018,-1.7421,1.5057,0.4057,0.0743,-1.7421,1.5057,0.3318
1,Line,,,,,,,72,0,0,-0.001,-1.7421,1.5057,0.5913,0.2104,-1.7421,1.5057,0.6309
1,Line,,,,,,,101,0,0,-0.0002,-1.7421,1.5057,0.6217,0.0254,-1.7421,1.5057,0.6309
1,Line,,,,,,,19,0,0,-0.0008,-1.7421,1.5057,0.6217,0.0775,-1.7421,1.5057,0.6554
1,_AUDI_R803,-2.0741,1.3813,0.3318,40.84,40.84,40.84,,,,,,,,,,,
1,Line,,,,,,,96,0,0,0.0002,-1.7421,1.5057,0.6554,0.0254,-1.7421,1.5057,0.6455
1,Line,,,,,,,69,0,0,-0.0002,-1.7421,1.5057,0.6554,0.2104,-1.7421,1.5057,0.6638
1,Line,,,,,,,180,0,0,-0.0002,-1.7421,1.5057,0.6554,0.0743,-1.7421,1.5057,0.6638
1,Line,,,,,,,18,0,0,-0.0004,-1.7421,1.5057,0.6455,0.0775,-1.7421,1.5057,0.6638
1,Line,,,,,,,180,0,0,-0.0013,-1.7421,1.5057,0.3318,0.0536,-1.7421,1.5057,0.3847
1,Line,,,,,,,180,0,0,0.0047,-1.7421,1.5057,0.4703,0.3256,-1.7421,1.5057,0.2789
1,Line,,,,,,,0,0,0,-0.0029,-1.7421,1.5057,0.1606,0.2012,-1.7421,1.5057,0.2789
1,Line,,,,,,,180,0,0,0.0029,-1.7421,1.5057,0.2789,0.2012,-1.7421,1.5057,0.1606
1,Line,,,,,,,180,0,0,0,-1.7421,1.5057,0.2789,0.3256,-1.7421,1.5057,0.2789
1,Line,,,,,,,0,0,0,-0.0013,-1.7421,1.5057,0.2789,0.0536,-1.7421,1.5057,0.3318
1,Line,,,,,,,180,0,0,-0.0021,-1.7421,1.5057,0.3847,0.1058,-1.7421,1.5057,0.4703
1,Line,,,,,,,0,0,0,0.0047,-1.7421,1.5057,0.4703,0.2012,-1.7421,1.5057,0.2789
1,Line,,,,,,,180,0,0,-0.0006,-1.7421,1.5057,0.6309,0.0743,-1.7421,1.5057,0.6554
1,Line,,,,,,,180,0,0,-0.0006,-1.7421,1.5057,0.6309,0.0743,-1.7421,1.5057,0.6554
1,Line,,,,,,,16,0,0,0,-1.7421,1.5057,0.6554,0.077,-1.7421,1.5057,0.6536
1,Line,,,,,,,180,0,0,-0.0002,-1.7421,1.5057,0.6554,0.0743,-1.7421,1.5057,0.6638
1,Line,,,,,,,84,0,0,0.0002,-1.7421,1.5057,0.6554,0.0238,-1.7421,1.5057,0.6455
1,Line,,,,,,,0,0,0,0.001,-1.7421,1.5057,0.6309,0.0743,-1.7421,1.5057,0.5913
1,Line,,,,,,,78,0,0,0.0002,-1.7421,1.5057,0.6309,0.0238,-1.7421,1.5057,0.6217
1,Line,,,,,,,17,0,0,-0.0004,-1.7421,1.5057,0.6309,0.077,-1.7421,1.5057,0.6455
1,Line,,,,,,,109,0,0,-0.0002,-1.7421,1.5057,0.5324,0.0254,-1.7421,1.5057,0.5388
1,Line,,,,,,,90,0,0,0,-1.7421,1.5057,0.6309,0.1968,-1.7421,1.5057,0.6309
1,Line,,,,,,,70,0,0,-0.0006,-1.7421,1.5057,0.6309,0.2104,-1.7421,1.5057,0.6554
1,Line,,,,,,,90,0,0,0,-1.7421,1.5057,0.6554,0.1968,-1.7421,1.5057,0.6554
1,Line,,,,,,,0,0,0,0.001,-1.7421,1.5057,0.6309,0.0743,-1.7421,1.5057,0.5913
1,Line,,,,,,,28,0,0,-0.0014,-1.7421,1.5057,0.5324,0.0775,-1.7421,1.5057,0.5913
1,Line,,,,,,,105,0,0,-0.0002,-1.7421,1.5057,0.5834,0.0254,-1.7421,1.5057,0.5913
1,Line,,,,,,,22,0,0,-0.0012,-1.7421,1.5057,0.5834,0.0775,-1.7421,1.5057,0.6309
1,Line,,,,,,,88,0,0,-0.0018,-1.7421,1.5057,0.3318,0.2104,-1.7421,1.5057,0.4057
1,Line,,,,,,,0,0,0,-0.001,-1.7421,1.5057,0.0327,0.0743,-1.7421,1.5057,0.0723
1,Line,,,,,,,154,0,0,-0.0014,-1.7421,1.5057,0.0723,0.077,-1.7421,1.5057,0.1312
1,Line,,,,,,,90,0,0,0.0003,-1.7421,1.5057,0.0101,0.0254,-1.7421,1.5057,-0.0001
1,Line,,,,,,,74,0,0,-0.0002,-1.7421,1.5057,0.0723,0.0238,-1.7421,1.5057,0.0803
1,Line,,,,,,,180,0,0,0.0006,-1.7421,1.5057,0.0327,0.0743,-1.7421,1.5057,0.0082
1,Line,,,,,,,78,0,0,-0.0002,-1.7421,1.5057,0.0327,0.0238,-1.7421,1.5057,0.0419
1,Line,,,,,,,159,0,0,-0.0012,-1.7421,1.5057,0.0327,0.077,-1.7421,1.5057,0.0803
1,Line,,,,,,,163,0,0,0,-1.7421,1.5057,0.0101,0.0775,-1.7421,1.5057,0.0082
1,Line,,,,,,,108,0,0,-0.001,-1.7421,1.5057,0.0327,0.2104,-1.7421,1.5057,0.0723
1,Line,,,,,,,90,0,0,0,-1.7421,1.5057,0.0723,0.1968,-1.7421,1.5057,0.0723
1,Line,,,,,,,0,0,0,-0.001,-1.7421,1.5057,0.0327,0.0743,-1.7421,1.5057,0.0723
1,Line,,,,,,,90,0,0,0,-1.7421,1.5057,0.0327,0.1968,-1.7421,1.5057,0.0327
1,Line,,,,,,,96,0,0,0.0002,-1.7421,1.5057,0.0182,0.0254,-1.7421,1.5057,0.0082
1,Line,,,,,,,162,0,0,-0.0004,-1.7421,1.5057,0.0182,0.0775,-1.7421,1.5057,0.0327
1,Line,,,,,,,180,0,0,0.0006,-1.7421,1.5057,0.0327,0.0743,-1.7421,1.5057,0.0082
1,Line,,,,,,,110,0,0,-0.0006,-1.7421,1.5057,0.0082,0.2104,-1.7421,1.5057,0.0327
1,Line,,,,,,,180,0,0,-0.0002,-1.7421,1.5057,-0.0001,0.0743,-1.7421,1.5057,0.0082
1,Line,,,,,,,162,0,0,-0.0008,-1.7421,1.5057,0.0082,0.077,-1.7421,1.5057,0.0419
1,Line,,,,,,,79,0,0,0.0002,-1.7421,1.5057,0.0419,0.0254,-1.7421,1.5057,0.0327
1,Line,,,,,,,84,0,0,-0.0002,-1.7421,1.5057,0.0082,0.0238,-1.7421,1.5057,0.0182
1,Line,,,,,,,0,0,0,-0.0002,-1.7421,1.5057,-0.0001,0.0743,-1.7421,1.5057,0.0082
1,Line,,,,,,,90,0,0,-0.0003,-1.7421,1.5057,-0.0001,0.0238,-1.7421,1.5057,0.0101
1,Line,,,,,,,163,0,0,-0.0004,-1.7421,1.5057,-0.0001,0.077,-1.7421,1.5057,0.0182
1,Line,,,,,,,161,0,0,0.0008,-1.7421,1.5057,0.0419,0.0775,-1.7421,1.5057,0.0082
1,Line,,,,,,,111,0,0,-0.0002,-1.7421,1.5057,-0.0001,0.2104,-1.7421,1.5057,0.0082
1,Line,,,,,,,90,0,0,0,-1.7421,1.5057,0.0082,0.1968,-1.7421,1.5057,0.0082
1,Line,,,,,,,0,0,0,-0.0002,-1.7421,1.5057,-0.0001,0.0743,-1.7421,1.5057,0.0082
1,Line,,,,,,,90,0,0,0,-1.7421,1.5057,-0.0001,0.1968,-1.7421,1.5057,-0.0001
1,Line,,,,,,,84,0,0,0.0002,-1.7421,1.5057,0.0182,0.0254,-1.7421,1.5057,0.0082
1,Line,,,,,,,162,0,0,0.0004,-1.7421,1.5057,0.0182,0.0775,-1.7421,1.5057,-0.0001
1,Line,,,,,,,180,0,0,-0.0002,-1.7421,1.5057,-0.0001,0.0743,-1.7421,1.5057,0.0082
1,Line,,,,,,,105,0,0,-0.0013,-1.7421,1.5057,0.0723,0.2104,-1.7421,1.5057,0.1249
1,Line,,,,,,,0,0,0,-0.0018,-1.7421,1.5057,0.258,0.0743,-1.7421,1.5057,0.3318
1,Line,,,,,,,50,0,0,-0.0018,-1.7421,1.5057,0.3318,0.077,-1.7421,1.5057,0.4034
1,Line,,,,,,,109,0,0,0.0002,-1.7421,1.5057,0.1312,0.0254,-1.7421,1.5057,0.1249
1,Line,,,,,,,65,0,0,0,-1.7421,1.5057,0.3318,0.0238,-1.7421,1.5057,0.3318
1,Line,,,,,,,180,0,0,0.0017,-1.7421,1.5057,0.258,0.0743,-1.7421,1.5057,0.1878
1,Line,,,,,,,65,0,0,-0.0001,-1.7421,1.5057,0.258,0.0238,-1.7421,1.5057,0.2602
1,Line,,,,,,,85,0,0,-0.0018,-1.7421,1.5057,0.258,0.077,-1.7421,1.5057,0.3318
1,Line,,,,,,,154,0,0,-0.0014,-1.7421,1.5057,0.1312,0.0775,-1.7421,1.5057,0.1878
1,Line,,,,,,,92,0,0,-0.0018,-1.7421,1.5057,0.258,0.2104,-1.7421,1.5057,0.3318
1,Line,,,,,,,90,0,0,0,-1.7421,1.5057,0.3318,0.1968,-1.7421,1.5057,0.3318
1,Line,,,,,,,0,0,0,-0.0018,-1.7421,1.5057,0.258,0.0743,-1.7421,1.5057,0.3318
1,Line,,,,,,,90,0,0,0,-1.7421,1.5057,0.258,0.1968,-1.7421,1.5057,0.258
1,Line,,,,,,,112,0,0,0.0001,-1.7421,1.5057,0.1922,0.0254,-1.7421,1.5057,0.1878
1,Line,,,,,,,145,0,0,-0.0016,-1.7421,1.5057,0.1922,0.0775,-1.7421,1.5057,0.258
1,Line,,,,,,,180,0,0,0.0017,-1.7421,1.5057,0.258,0.0743,-1.7421,1.5057,0.1878
1,Line,,,,,,,97,0,0,-0.0017,-1.7421,1.5057,0.1878,0.2104,-1.7421,1.5057,0.258
1,Line,,,,,,,180,0,0,-0.0015,-1.7421,1.5057,0.1249,0.0743,-1.7421,1.5057,0.1878
1,Line,,,,,,,124,0,0,-0.0018,-1.7421,1.5057,0.1878,0.077,-1.7421,1.5057,0.2602
1,Line,,,,,,,101,0,0,0.0002,-1.7421,1.5057,0.0419,0.0254,-1.7421,1.5057,0.0327
1,Line,,,,,,,67,0,0,-0.0001,-1.7421,1.5057,0.1878,0.0238,-1.7421,1.5057,0.1922
1,Line,,,,,,,180,0,0,0.0013,-1.7421,1.5057,0.1249,0.0743,-1.7421,1.5057,0.0723
1,Line,,,,,,,70,0,0,-0.0002,-1.7421,1.5057,0.1249,0.0238,-1.7421,1.5057,0.1312
1,Line,,,,,,,145,0,0,-0.0016,-1.7421,1.5057,0.1249,0.077,-1.7421,1.5057,0.1922
1,Line,,,,,,,161,0,0,-0.0007,-1.7421,1.5057,0.0419,0.0775,-1.7421,1.5057,0.0723
1,Line,,,,,,,101,0,0,-0.0015,-1.7421,1.5057,0.1249,0.2104,-1.7421,1.5057,0.1878
1,Line,,,,,,,90,0,0,0,-1.7421,1.5057,0.1878,0.1968,-1.7421,1.5057,0.1878
1,Line,,,,,,,0,0,0,-0.0015,-1.7421,1.5057,0.1249,0.0743,-1.7421,1.5057,0.1878
1,Line,,,,,,,90,0,0,0,-1.7421,1.5057,0.1249,0.1968,-1.7421,1.5057,0.1249
1,Line,,,,,,,105,0,0,0.0002,-1.7421,1.5057,0.0803,0.0254,-1.7421,1.5057,0.0723
1,Line,,,,,,,158,0,0,-0.0011,-1.7421,1.5057,0.0803,0.0775,-1.7421,1.5057,0.1249
1,Line,,,,,,,180,0,0,0.0013,-1.7421,1.5057,0.1249,0.0743,-1.7421,1.5057,0.0723
1,Line,,,,,,,0,0,0,-0.0021,-1.7421,1.5057,0.1933,0.1058,-1.7421,1.5057,0.2789
1,Line,,,,,,,180,0,0,-0.0002,-1.7421,1.5057,0.1606,0.0536,-1.7421,1.5057,0.169
1,Line,,,,,,,180,0,0,-0.0008,-1.7421,1.5057,0.1606,0.1058,-1.7421,1.5057,0.1933
1,Line,,,,,,,180,0,0,0.0002,-1.7421,1.5057,0.169,0.0536,-1.7421,1.5057,0.1606
1,Line,,,,,,,180,0,0,-0.0006,-1.7421,1.5057,0.169,0.0536,-1.7421,1.5057,0.1933
1,Line,,,,,,,180,0,0,-0.0009,-1.7421,1.5057,0.1933,0.0536,-1.7421,1.5057,0.2312
1,Line,,,,,,,0,0,0,-0.0012,-1.7421,1.5057,0.3847,0.0536,-1.7421,1.5057,0.4324
1,Line,,,,,,,180,0,0,-0.0009,-1.7421,1.5057,0.4324,0.0536,-1.7421,1.5057,0.4703
1,Line,,,,,,,180,0,0,0.0006,-1.7421,1.5057,0.1933,0.0536,-1.7421,1.5057,0.169
1,Line,,,,,,,0,0,0,0.0013,-1.7421,1.5057,0.3847,0.0536,-1.7421,1.5057,0.3318
1,Line,,,,,,,180,0,0,-0.0047,-1.7421,1.5057,0.2789,0.2012,-1.7421,1.5057,0.4703
1,Line,,,,,,,0,0,0,0.0021,-1.7421,1.5057,0.4703,0.1058,-1.7421,1.5057,0.3847
1,Line,,,,,,,180,0,0,0.0013,-1.7421,1.5057,0.3318,0.0536,-1.7421,1.5057,0.2789
1,Line,,,,,,,180,0,0,0.0021,-1.7421,1.5057,0.2789,0.1058,-1.7421,1.5057,0.1933
1,Line,,,,,,,180,0,0,0.0009,-1.7421,1.5057,0.2312,0.0536,-1.7421,1.5057,0.1933
1,Line,,,,,,,180,0,0,0.0012,-1.7421,1.5057,0.2789,0.0536,-1.7421,1.5057,0.2312
1,Line,,,,,,,180,0,0,-0.0012,-1.7421,1.5057,0.2312,0.0536,-1.7421,1.5057,0.2789
1,_AUDI_R810,-2.0741,1.3813,0.3318,40.84,40.84,40.84,,,,,,,,,,,
1,Line,,,,,,,0,0,0,-0.0013,-1.7421,1.5057,0.3318,0.0536,-1.7421,1.5057,0.3847
1,Line,,,,,,,180,0,0,-0.0013,-1.7421,1.5057,0.2789,0.0536,-1.7421,1.5057,0.3318
1,Line,,,,,,,180,0,0,0.0013,-1.7421,1.5057,0.4017,0.0627,-1.7421,1.5057,0.3474
1,Line,,,,,,,124,0,0,-0.0012,-1.7421,1.5057,0.2964,0.0729,-1.7421,1.5057,0.3474
1,Line,,,,,,,0,0,0,0.0015,-1.7421,1.5057,0.3474,0.0627,-1.7421,1.5057,0.2856
1,Line,,,,,,,116,0,0,-0.0001,-1.7421,1.5057,0.3436,0.048,-1.7421,1.5057,0.3474
1,Line,,,,,,,180,0,0,-0.0021,-1.7421,1.5057,0.3847,0.1058,-1.7421,1.5057,0.4703
1,Line,,,,,,,180,0,0,0.0029,-1.7421,1.5057,0.2789,0.2012,-1.7421,1.5057,0.1606
1,Line,,,,,,,180,0,0,-0.0021,-1.7421,1.5057,0.1933,0.1058,-1.7421,1.5057,0.2789
1,Line,,,,,,,180,0,0,-0.0008,-1.7421,1.5057,0.1606,0.1058,-1.7421,1.5057,0.1933
1,Line,,,,,,,180,0,0,-0.0029,-1.7421,1.5057,0.1606,0.2012,-1.7421,1.5057,0.2789
1,Line,,,,,,,180,0,0,0.0047,-1.7421,1.5057,0.4703,0.2012,-1.7421,1.5057,0.2789
1,Line,,,,,,,180,0,0,0,-1.7421,1.5057,0.2789,0.3256,-1.7421,1.5057,0.2789
1,Line,,,,,,,180,0,0,0.0047,-1.7421,1.5057,0.4703,0.3256,-1.7421,1.5057,0.2789
1,Line,,,,,,,0,0,0,0.0012,-1.7421,1.5057,0.4324,0.0536,-1.7421,1.5057,0.3847
1,Line,,,,,,,0,0,0,0.0004,-1.7421,1.5057,0.4016,0.048,-1.7421,1.5057,0.3852
1,Line,,,,,,,180,0,0,0,-1.7421,1.5057,0.2655,0.048,-1.7421,1.5057,0.2655
1,Line,,,,,,,180,0,0,0.0008,-1.7421,1.5057,0.2964,0.048,-1.7421,1.5057,0.2655
1,Line,,,,,,,0,0,0,0.001,-1.7421,1.5057,0.3852,0.048,-1.7421,1.5057,0.3436
1,Line,,,,,,,180,0,0,-0.0008,-1.7421,1.5057,0.2655,0.048,-1.7421,1.5057,0.2964
1,Line,,,,,,,0,0,0,0.0014,-1.7421,1.5057,0.4016,0.0902,-1.7421,1.5057,0.3436
1,Line,,,,,,,180,0,0,0.0012,-1.7421,1.5057,0.3436,0.048,-1.7421,1.5057,0.2964
1,Line,,,,,,,77,0,0,0.0014,-1.7421,1.5057,0.4017,0.0729,-1.7421,1.5057,0.3436
1,Line,,,,,,,36,0,0,0,-1.7421,1.5057,0.4016,0.0729,-1.7421,1.5057,0.4017
1,Line,,,,,,,180,0,0,-0.0005,-1.7421,1.5057,0.4017,0.0627,-1.7421,1.5057,0.4231
1,Line,,,,,,,72,0,0,-0.0004,-1.7421,1.5057,0.3852,0.048,-1.7421,1.5057,0.4017
1,Line,,,,,,,90,0,0,-0.0005,-1.7421,1.5057,0.4016,0.048,-1.7421,1.5057,0.4231
1,Line,,,,,,,108,0,0,-0.0004,-1.7421,1.5057,0.3852,0.048,-1.7421,1.5057,0.4017
1,Line,,,,,,,44,0,0,-0.0009,-1.7421,1.5057,0.3852,0.0729,-1.7421,1.5057,0.4231
1,Line,,,,,,,0,0,0,0.0005,-1.7421,1.5057,0.4231,0.0627,-1.7421,1.5057,0.4017
1,Line,,,,,,,180,0,0,-0.0012,-1.7421,1.5057,0.2964,0.048,-1.7421,1.5057,0.3436
1,Line,,,,,,,180,0,0,0.0006,-1.7421,1.5057,0.4946,0.0536,-1.7421,1.5057,0.4703
1,Line,,,,,,,0,0,0,0.0002,-1.7421,1.5057,0.503,0.0536,-1.7421,1.5057,0.4946
1,Line,,,,,,,0,0,0,-0.0002,-1.7421,1.5057,0.4946,0.0536,-1.7421,1.5057,0.503
1,Line,,,,,,,0,0,0,-0.0008,-1.7421,1.5057,0.4703,0.1058,-1.7421,1.5057,0.503
1,Line,,,,,,,0,0,0,0.0009,-1.7421,1.5057,0.4703,0.0536,-1.7421,1.5057,0.4324
1,Line,,,,,,,180,0,0,0,-1.7421,1.5057,0.4703,0.2012,-1.7421,1.5057,0.4703
1,Line,,,,,,,180,0,0,0.0008,-1.7421,1.5057,0.503,0.1058,-1.7421,1.5057,0.4703
1,Line,,,,,,,0,0,0,-0.0006,-1.7421,1.5057,0.4703,0.0536,-1.7421,1.5057,0.4946
1,Line,,,,,,,180,0,0,-0.0012,-1.7421,1.5057,0.2964,0.1382,-1.7421,1.5057,0.3436
1,Line,,,,,,,180,0,0,-0.0019,-1.7421,1.5057,0.2655,0.0902,-1.7421,1.5057,0.3436
1,Line,,,,,,,180,0,0,0.0008,-1.7421,1.5057,0.2964,0.0902,-1.7421,1.5057,0.2655
1,Line,,,,,,,0,0,0,0.0026,-1.7421,1.5057,0.4016,0.1215,-1.7421,1.5057,0.2964
1,Line,,,,,,,180,0,0,0.0014,-1.7421,1.5057,0.4016,0.0902,-1.7421,1.5057,0.3436
1,Line,,,,,,,0,0,0,-0.0004,-1.7421,1.5057,0.3852,0.048,-1.7421,1.5057,0.4016
1,Line,,,,,,,0,0,0,-0.001,-1.7421,1.5057,0.3436,0.048,-1.7421,1.5057,0.3852
1,Line,,,,,,,113,0,0,0.0003,-1.7421,1.5057,0.2964,0.048,-1.7421,1.5057,0.2856
1,Line,,,,,,,180,0,0,0.0008,-1.7421,1.5057,0.503,0.1058,-1.7421,1.5057,0.4703
1,Line,,,,,,,180,0,0,-0.0008,-1.7421,1.5057,0.4703,0.1058,-1.7421,1.5057,0.503
1,Line,,,,,,,180,0,0,0.0006,-1.7421,1.5057,0.4946,0.0536,-1.7421,1.5057,0.4703
1,Line,,,,,,,180,0,0,0,-1.7421,1.5057,0.4703,0.2012,-1.7421,1.5057,0.4703
1,Line,,,,,,,180,0,0,0.0021,-1.7421,1.5057,0.4703,0.1058,-1.7421,1.5057,0.3847
1,Line,,,,,,,180,0,0,0.0012,-1.7421,1.5057,0.4324,0.0536,-1.7421,1.5057,0.3847
1,Line,,,,,,,180,0,0,0.0009,-1.7421,1.5057,0.4703,0.0536,-1.7421,1.5057,0.4324
1,Line,,,,,,,180,0,0,0.0002,-1.7421,1.5057,0.503,0.0536,-1.7421,1.5057,0.4946
1,Line,,,,,,,180,0,0,-0.001,-1.7421,1.5057,0.3436,0.048,-1.7421,1.5057,0.3852
1,Line,,,,,,,180,0,0,0.0026,-1.7421,1.5057,0.4016,0.1215,-1.7421,1.5057,0.2964
1,Line,,,,,,,0,0,0,-0.0012,-1.7421,1.5057,0.2964,0.1382,-1.7421,1.5057,0.3436
1,Line,,,,,,,180,0,0,-0.0004,-1.7421,1.5057,0.3852,0.048,-1.7421,1.5057,0.4016
1,Line,,,,,,,180,0,0,-0.0002,-1.7421,1.5057,0.4946,0.0536,-1.7421,1.5057,0.503
1,Line,,,,,,,180,0,0,-0.0006,-1.7421,1.5057,0.4703,0.0536,-1.7421,1.5057,0.4946
1,Line,,,,,,,0,0,0,0.0014,-1.7421,1.5057,0.4016,0.0902,-1.7421,1.5057,0.3436
1,Line,,,,,,,180,0,0,-0.0047,-1.7421,1.5057,0.2789,0.2012,-1.7421,1.5057,0.4703
1,Line,,,,,,,180,0,0,-0.0009,-1.7421,1.5057,0.4324,0.0536,-1.7421,1.5057,0.4703
1,Line,,,,,,,0,0,0,-0.0006,-1.7421,1.5057,0.169,0.0536,-1.7421,1.5057,0.1933
1,Line,,,,,,,0,0,0,-0.0002,-1.7421,1.5057,0.1606,0.0536,-1.7421,1.5057,0.169
1,Line,,,,,,,180,0,0,-0.0012,-1.7421,1.5057,0.3847,0.0536,-1.7421,1.5057,0.4324
1,Line,,,,,,,0,0,0,-0.0008,-1.7421,1.5057,0.1606,0.1058,-1.7421,1.5057,0.1933
1,Line,,,,,,,0,0,0,-0.0012,-1.7421,1.5057,0.2312,0.0536,-1.7421,1.5057,0.2789
1,Line,,,,,,,0,0,0,-0.0009,-1.7421,1.5057,0.1933,0.0536,-1.7421,1.5057,0.2312
1,Line,,,,,,,180,0,0,-0.0008,-1.7421,1.5057,0.1606,0.1058,-1.7421,1.5057,0.1933
1,Line,,,,,,,0,0,0,0.0012,-1.7421,1.5057,0.2789,0.0536,-1.7421,1.5057,0.2312
1,Line,,,,,,,0,0,0,0.0013,-1.7421,1.5057,0.3318,0.0536,-1.7421,1.5057,0.2789
1,Line,,,,,,,180,0,0,0.0013,-1.7421,1.5057,0.3847,0.0536,-1.7421,1.5057,0.3318
1,Line,,,,,,,0,0,0,0.0009,-1.7421,1.5057,0.2312,0.0536,-1.7421,1.5057,0.1933
1,Line,,,,,,,180,0,0,0.0002,-1.7421,1.5057,0.169,0.0536,-1.7421,1.5057,0.1606
1,Line,,,,,,,0,0,0,0.0006,-1.7421,1.5057,0.1933,0.0536,-1.7421,1.5057,0.169
1,Line,,,,,,,0,0,0,0.0021,-1.7421,1.5057,0.2789,0.1058,-1.7421,1.5057,0.1933
1,Line,,,,,,,0,0,0,-0.0019,-1.7421,1.5057,0.2655,0.0902,-1.7421,1.5057,0.3436
1,Line,,,,,,,77,0,0,0.0014,-1.7421,1.5057,0.3436,0.0729,-1.7421,1.5057,0.2856
1,Line,,,,,,,0,0,0,-0.0015,-1.7421,1.5057,0.2856,0.0627,-1.7421,1.5057,0.3474
1,Line,,,,,,,67,0,0,0.0003,-1.7421,1.5057,0.2964,0.048,-1.7421,1.5057,0.2856
1,Line,,,,,,,64,0,0,-0.0001,-1.7421,1.5057,0.3436,0.048,-1.7421,1.5057,0.3474
1,Line,,,,,,,72,0,0,-0.0004,-1.7421,1.5057,0.3852,0.048,-1.7421,1.5057,0.4017
1,Line,,,,,,,44,0,0,0.0009,-1.7421,1.5057,0.3852,0.0729,-1.7421,1.5057,0.3474
1,Line,,,,,,,180,0,0,-0.0013,-1.7421,1.5057,0.3474,0.0627,-1.7421,1.5057,0.4017
1,Line,,,,,,,124,0,0,0.0012,-1.7421,1.5057,0.2964,0.0729,-1.7421,1.5057,0.2453
1,Line,,,,,,,100,0,0,0.0005,-1.7421,1.5057,0.2655,0.048,-1.7421,1.5057,0.2453
1,Line,,,,,,,142,0,0,-0.0005,-1.7421,1.5057,0.2655,0.0729,-1.7421,1.5057,0.2856
1,Line,,,,,,,0,0,0,0.001,-1.7421,1.5057,0.2856,0.0627,-1.7421,1.5057,0.2453
1,Line,,,,,,,0,0,0,0,-1.7421,1.5057,0.2453,0.0627,-1.7421,1.5057,0.2453
1,Line,,,,,,,0,0,0,-0.001,-1.7421,1.5057,0.2453,0.0627,-1.7421,1.5057,0.2856
1,Line,,,,,,,80,0,0,0.0005,-1.7421,1.5057,0.2655,0.048,-1.7421,1.5057,0.2453
1,Line,,,,,,,142,0,0,0.0005,-1.7421,1.5057,0.2655,0.0729,-1.7421,1.5057,0.2453
1,Line,,,,,,,180,0,0,-0.0005,-1.7421,1.5057,0.4017,0.0627,-1.7421,1.5057,0.4231
1,Line,,,,,,,0,0,0,0.0012,-1.7421,1.5057,0.3436,0.048,-1.7421,1.5057,0.2964
1,Line,,,,,,,180,0,0,0.001,-1.7421,1.5057,0.3852,0.048,-1.7421,1.5057,0.3436
