Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Position X1,Position Y1,Position Z1
1,Line,0.0191,,,,,,,,,,,,,,,,60,-0.7637,-1.3400,0.0000,1.3687,4.7876,0.7343,1.3781,4.8042,0.7343,,,
1,Line,0.1755,,,,,,,,,,,,,,,,174,14.0990,-1.4597,0.0000,1.3687,4.7876,0.7343,1.1941,4.8057,0.7343,,,
1,Line,0.0527,,,,,,,,,,,,,,,,151,-3.7354,2.0390,0.0000,1.5562,4.7679,0.7755,1.6025,4.7427,0.7755,,,
1,Line,0.1301,,,,,,,,,,,,,,,,90,0.0000,2.7626,-10.1412,1.5562,4.7679,0.7755,1.5562,4.7337,0.9011,,,
1,Line,0.1301,,,,,,,,,,,,,,,,90,0.0000,2.7626,-10.1412,1.6025,4.7427,0.7755,1.6025,4.7085,0.9011,,,
1,Line,0.0452,,,,,,,,,,,,,,,,180,-3.6518,0.0000,0.0000,0.9054,4.7964,0.7927,0.9506,4.7964,0.7927,,,
1,Line,0.0169,,,,,,,,,,,,,,,,90,0.0000,1.3400,0.2743,0.9054,4.8130,0.7961,0.9054,4.7964,0.7927,,,
1,Line,0.0576,,,,,,,,,,,,,,,,37,3.7113,2.8101,0.0000,1.6863,0.3578,0.8248,1.6403,0.3230,0.8248,,,
1,Line,0.0456,,,,,,,,,,,,,,,,122,-0.8602,1.3762,3.3093,1.5115,0.3181,0.7821,1.5222,0.3011,0.7411,,,
1,Line,0.0297,,,,,,,,,,,,,,,,90,0.0000,0.8025,2.2567,1.5222,0.3011,0.7411,1.5222,0.2911,0.7132,,,
1,Line,0.1983,,,,,,,,,,,,,,,,2,16.0080,0.4236,0.0000,1.5222,0.3011,0.7411,1.3240,0.2958,0.7411,,,
1,Line,0.1666,,,,,,,,,,,,,,,,5,-13.2856,-1.1168,-1.8100,1.3471,0.3043,0.7597,1.5115,0.3181,0.7821,,,
1,Line,0.0308,,,,,,,,,,,,,,,,20,1.8621,0.6831,1.4993,1.3471,0.3043,0.7597,1.3240,0.2958,0.7411,,,
1,Line,0.0459,,,,,,,,,,,,,,,,17,2.8028,0.8766,2.2567,1.3240,0.2958,0.7411,1.2893,0.2850,0.7132,,,
1,Line,0.2330,,,,,,,,,,,,,,,,2,-18.8108,-0.4978,0.0000,1.2893,0.2850,0.7132,1.5222,0.2911,0.7132,,,
1,Line,0.1319,,,,,,,,,,,,,,,,5,10.6135,0.9298,0.0000,1.6536,0.3126,0.7411,1.5222,0.3011,0.7411,,,
1,Line,0.1319,,,,,,,,,,,,,,,,5,-10.6135,-0.9298,0.0000,1.5222,0.2911,0.7132,1.6536,0.3026,0.7132,,,
1,Line,0.0297,,,,,,,,,,,,,,,,90,0.0000,-0.8025,-2.2567,1.6536,0.3026,0.7132,1.6536,0.3126,0.7411,,,
1,Line,0.0473,,,,,,,,,,,,,,,,55,1.6613,2.3921,2.4693,1.3186,0.1820,0.7506,1.2980,0.1524,0.7201,,,
1,Line,0.0224,,,,,,,,,,,,,,,,20,-1.6374,-0.6036,-0.4644,1.3268,0.1850,0.7530,1.3471,0.1925,0.7587,,,
1,Line,0.0498,,,,,,,,,,,,,,,,57,-1.6168,-2.5540,-2.6570,1.3068,0.1534,0.7201,1.3268,0.1850,0.7530,,,
1,Line,0.0088,,,,,,,,,,,,,,,,7,0.7061,0.0820,0.0000,1.3068,0.1534,0.7201,1.2980,0.1524,0.7201,,,
1,Line,0.0112,,,,,,,,,,,,,,,,155,0.4031,-0.1959,-0.7821,1.7676,0.4097,0.7702,1.7626,0.4121,0.7799,,,
1,Line,0.1063,,,,,,,,,,,,,,,,51,3.8688,4.8796,5.9143,1.3068,0.1534,0.7201,1.2589,0.0930,0.6469,,,
1,Line,0.0795,,,,,,,,,,,,,,,,57,2.6373,4.0466,4.2326,1.3594,0.2351,0.8054,1.3268,0.1850,0.7530,,,
1,Line,0.0275,,,,,,,,,,,,,,,,61,0.7922,1.4281,1.5003,1.2763,0.1664,0.7387,1.2665,0.1487,0.7201,,,
1,Line,0.0090,,,,,,,,,,,,,,,,20,-0.6617,-0.2439,-0.1877,1.3186,0.1820,0.7506,1.3268,0.1850,0.7530,,,
1,Line,0.0173,,,,,,,,,,,,,,,,7,1.3920,0.1616,0.0000,1.3240,0.1554,0.7201,1.3068,0.1534,0.7201,,,
1,Line,0.0583,,,,,,,,,,,,,,,,58,1.8621,2.9961,3.1214,1.3471,0.1925,0.7587,1.3240,0.1554,0.7201,,,
1,Line,0.0149,,,,,,,,,,,,,,,,90,0.0000,0.8645,0.8326,1.7495,0.4552,0.8157,1.7495,0.4445,0.8054,,,
1,Line,0.0519,,,,,,,,,,,,,,,,90,0.0000,1.8740,3.7543,1.6403,0.3528,0.8286,1.6403,0.3296,0.7821,,,
1,Line,0.0171,,,,,,,,,,,,,,,,41,-0.8297,-0.7231,0.8326,1.7495,0.4552,0.8157,1.7597,0.4641,0.8054,,,
1,Line,0.1544,,,,,,,,,,,,,,,,84,-1.0462,-10.3464,-6.8896,1.7365,0.3164,0.7201,1.7495,0.4445,0.8054,,,
1,Line,0.0602,,,,,,,,,,,,,,,,62,2.2526,4.3103,0.0000,1.7495,0.4445,0.8054,1.7216,0.3911,0.8054,,,
1,Line,0.0000,,,,,,,,,,,,,,,,17,0.0033,0.0010,-0.0015,1.7216,0.4148,0.8286,1.7215,0.4148,0.8286,,,
1,Line,0.0028,,,,,,,,,,,,,,,,38,0.1797,0.1381,0.0000,1.7215,0.4148,0.8286,1.7193,0.4131,0.8286,,,
1,Line,0.0331,,,,,,,,,,,,,,,,90,0.0000,1.9103,1.8735,1.7216,0.4148,0.8286,1.7216,0.3911,0.8054,,,
1,Line,0.0777,,,,,,,,,,,,,,,,20,5.2685,1.9623,2.7961,1.6403,0.3528,0.8286,1.5751,0.3285,0.7940,,,
1,Line,0.0663,,,,,,,,,,,,,,,,1,-5.2685,-0.0883,0.9582,1.5751,0.3285,0.7940,1.6403,0.3296,0.7821,,,
1,Line,0.0222,,,,,,,,,,,,,,,,62,0.8297,1.5876,0.0000,1.7597,0.4641,0.8054,1.7495,0.4445,0.8054,,,
1,Line,0.1282,,,,,,,,,,,,,,,,13,-9.5410,-2.3060,-3.3093,1.5222,0.3011,0.7411,1.6403,0.3296,0.7821,,,
1,Line,0.1293,,,,,,,,,,,,,,,,5,10.4012,0.9298,0.0000,1.6403,0.3296,0.7821,1.5115,0.3181,0.7821,,,
1,Line,0.0328,,,,,,,,,,,,,,,,20,1.9879,0.7240,1.6006,1.3717,0.3132,0.7795,1.3471,0.3043,0.7597,,,
1,Line,0.1330,,,,,,,,,,,,,,,,2,10.7398,0.2900,0.0000,1.5115,0.3181,0.7821,1.3786,0.3145,0.7821,,,
1,Line,0.0075,,,,,,,,,,,,,,,,10,0.5579,0.1027,0.2094,1.3786,0.3145,0.7821,1.3717,0.3132,0.7795,,,
1,Line,0.0405,,,,,,,,,,,,,,,,155,1.4629,-0.7110,-2.8383,1.7676,0.4357,0.7702,1.7495,0.4445,0.8054,,,
1,Line,0.0459,,,,,,,,,,,,,,,,106,0.6332,-2.2986,-2.8383,1.7676,0.4357,0.7702,1.7597,0.4641,0.8054,,,
1,Line,0.1045,,,,,,,,,,,,,,,,37,6.5635,4.9697,1.8792,1.7216,0.3911,0.8054,1.6403,0.3296,0.7821,,,
1,Line,0.1152,,,,,,,,,,,,,,,,172,-7.7700,1.0664,5.0104,1.6403,0.3296,0.7821,1.7365,0.3164,0.7201,,,
1,Line,0.1144,,,,,,,,,,,,,,,,101,1.2064,-6.0361,-6.8896,1.7365,0.3164,0.7201,1.7216,0.3911,0.8054,,,
1,Line,0.0312,,,,,,,,,,,,,,,,116,0.6450,-1.3089,-2.0562,1.7626,0.4121,0.7799,1.7546,0.4283,0.8054,,,
1,Line,0.2998,,,,,,,,,,,,,,,,180,-24.2160,0.0000,0.0000,0.9001,3.6174,1.3497,1.1999,3.6174,1.3497,,,
1,Line,0.0083,,,,,,,,,,,,,,,,35,-0.4297,-0.2939,0.4250,0.9001,3.6174,1.3497,0.9054,3.6210,1.3444,,,
1,Line,0.0037,,,,,,,,,,,,,,,,52,0.1721,0.2232,0.0963,0.9022,3.6202,1.3509,0.9001,3.6174,1.3497,,,
1,Line,0.0081,,,,,,,,,,,,,,,,38,0.4435,0.3407,-0.3443,0.9077,3.6244,1.3466,0.9022,3.6202,1.3509,,,
1,Line,0.2978,,,,,,,,,,,,,,,,180,-24.0538,0.0000,0.0000,0.9022,3.6202,1.3509,1.2000,3.6202,1.3509,,,
1,Line,0.0060,,,,,,,,,,,,,,,,171,0.4435,-0.0717,-0.1812,0.9077,3.6244,1.3466,0.9022,3.6253,1.3489,,,
1,Line,0.0076,,,,,,,,,,,,,,,,90,0.0000,0.5724,-0.2265,0.9001,3.6245,1.3469,0.9001,3.6174,1.3497,,,
1,Line,0.0055,,,,,,,,,,,,,,,,90,0.0000,0.4124,-0.1631,0.9022,3.6253,1.3489,0.9022,3.6202,1.3509,,,
1,Line,0.0048,,,,,,,,,,,,,,,,39,-0.2678,-0.2195,0.1731,0.9077,3.6229,1.3429,0.9110,3.6256,1.3408,,,
1,Line,0.0033,,,,,,,,,,,,,,,,39,-0.1859,-0.1524,0.1202,0.9054,3.6210,1.3444,0.9077,3.6229,1.3429,,,
1,Line,0.0009,,,,,,,,,,,,,,,,38,0.0475,0.0365,-0.0369,0.9083,3.6248,1.3462,0.9077,3.6244,1.3466,,,
1,Line,0.3376,,,,,,,,,,,,,,,,175,-27.1629,2.3729,0.0851,1.1999,3.6174,1.3497,1.5362,3.5880,1.3486,,,
1,Line,0.0064,,,,,,,,,,,,,,,,88,-0.0121,-0.2939,0.4250,1.1999,3.6174,1.3497,1.2000,3.6210,1.3444,,,
1,Line,0.0030,,,,,,,,,,,,,,,,87,0.0099,0.2232,0.0963,1.2000,3.6202,1.3509,1.1999,3.6174,1.3497,,,
1,Line,0.0066,,,,,,,,,,,,,,,,88,0.0158,0.3772,-0.3812,1.2002,3.6248,1.3462,1.2000,3.6202,1.3509,,,
1,Line,0.3371,,,,,,,,,,,,,,,,175,-27.1289,2.3699,0.0850,1.2000,3.6202,1.3509,1.5359,3.5908,1.3498,,,
1,Line,0.0061,,,,,,,,,,,,,,,,17,0.2203,0.0654,-0.4334,0.9110,3.6256,1.3408,0.9083,3.6248,1.3462,,,
1,Line,0.2919,,,,,,,,,,,,,,,,180,-23.5786,0.0000,0.0000,0.9083,3.6248,1.3462,1.2002,3.6248,1.3462,,,
1,Line,0.2892,,,,,,,,,,,,,,,,0,23.3605,0.0000,0.0000,1.2002,3.6256,1.3408,0.9110,3.6256,1.3408,,,
1,Line,0.0065,,,,,,,,,,,,,,,,117,0.1968,-0.3904,0.2926,1.5334,3.5919,1.3434,1.5310,3.5967,1.3398,,,
1,Line,0.0059,,,,,,,,,,,,,,,,88,-0.0158,-0.3718,0.2933,1.2000,3.6210,1.3444,1.2002,3.6256,1.3408,,,
1,Line,0.0089,,,,,,,,,,,,,,,,19,-0.3844,-0.1299,0.5939,1.7399,0.4153,0.8201,1.7447,0.4169,0.8127,,,
1,Line,0.0087,,,,,,,,,,,,,,,,56,0.3844,0.5622,-0.1776,1.7495,0.4238,0.8105,1.7447,0.4169,0.8127,,,
1,Line,0.2758,,,,,,,,,,,,,,,,180,-22.2736,0.0000,0.0000,1.5048,0.6959,0.7072,1.7806,0.6959,0.7072,,,
1,Line,0.1051,,,,,,,,,,,,,,,,66,-3.3363,-7.5987,-1.7922,1.7365,0.2587,0.6778,1.7778,0.3528,0.7000,,,
1,Line,0.0052,,,,,,,,,,,,,,,,90,0.0000,-0.2528,-0.3375,1.7365,0.2556,0.6736,1.7365,0.2587,0.6778,,,
1,Line,0.0035,,,,,,,,,,,,,,,,90,0.0000,-0.1682,-0.2246,1.6536,0.1853,0.6619,1.6536,0.1874,0.6647,,,
1,Line,0.0366,,,,,,,,,,,,,,,,45,-2.0194,-2.0328,-0.7132,1.7115,0.2335,0.6689,1.7365,0.2587,0.6778,,,
1,Line,0.0416,,,,,,,,,,,,,,,,37,-2.6971,-2.0013,0.0000,1.6536,0.1874,0.6647,1.6870,0.2122,0.6647,,,
1,Line,0.0033,,,,,,,,,,,,,,,,5,0.2011,0.0162,-0.1775,1.7140,0.2337,0.6667,1.7115,0.2335,0.6689,,,
1,Line,0.0328,,,,,,,,,,,,,,,,41,-1.9809,-1.7265,-0.3426,1.6870,0.2122,0.6647,1.7115,0.2335,0.6689,,,
1,Line,0.0258,,,,,,,,,,,,,,,,88,-0.0422,-1.2969,-1.6256,1.7778,0.3528,0.7000,1.7783,0.3688,0.7201,,,
1,Line,0.0509,,,,,,,,,,,,,,,,37,2.7194,2.0680,-2.2906,1.5646,3.6223,1.3114,1.5310,3.5967,1.3398,,,
1,Line,0.0543,,,,,,,,,,,,,,,,37,-2.9000,-2.2053,2.4427,1.5330,3.5958,1.3451,1.5689,3.6231,1.3149,,,
1,Line,0.0024,,,,,,,,,,,,,,,,174,-0.1859,0.0205,0.0518,0.9054,3.6232,1.3436,0.9077,3.6229,1.3429,,,
1,Line,0.0030,,,,,,,,,,,,,,,,20,0.1721,0.0631,0.1596,0.9022,3.6253,1.3489,0.9001,3.6245,1.3469,,,
1,Line,0.0064,,,,,,,,,,,,,,,,166,-0.4297,0.1056,0.2670,0.9001,3.6245,1.3469,0.9054,3.6232,1.3436,,,
1,Line,0.0459,,,,,,,,,,,,,,,,106,0.6332,-2.2986,-2.8383,1.7676,0.4097,0.7702,1.7597,0.4382,0.8054,,,
1,Line,0.0048,,,,,,,,,,,,,,,,62,0.1830,0.3431,0.0000,1.7806,0.3731,0.7201,1.7783,0.3688,0.7201,,,
1,Line,0.0111,,,,,,,,,,,,,,,,62,0.4148,0.7938,0.0000,1.7597,0.4382,0.8054,1.7546,0.4283,0.8054,,,
1,Line,0.0074,,,,,,,,,,,,,,,,90,0.0000,0.4323,0.4163,1.7495,0.4292,0.8157,1.7495,0.4238,0.8105,,,
1,Line,0.0085,,,,,,,,,,,,,,,,41,0.4148,0.3615,-0.4163,1.7546,0.4283,0.8054,1.7495,0.4238,0.8105,,,
1,Line,0.0238,,,,,,,,,,,,,,,,38,1.5269,1.1730,0.0000,1.7193,0.4131,0.8286,1.7004,0.3985,0.8286,,,
1,Line,0.0840,,,,,,,,,,,,,,,,90,0.0000,-6.5780,1.6527,1.3717,0.2318,0.8000,1.3717,0.3132,0.7795,,,
1,Line,0.0804,,,,,,,,,,,,,,,,95,0.5579,-6.1274,2.0886,1.3786,0.2374,0.8054,1.3717,0.3132,0.7795,,,
1,Line,0.1645,,,,,,,,,,,,,,,,90,0.0000,-12.6251,-4.1425,1.5222,0.1348,0.6619,1.5222,0.2911,0.7132,,,
1,Line,0.1281,,,,,,,,,,,,,,,,90,0.0000,9.4769,4.1425,1.6536,0.3026,0.7132,1.6536,0.1853,0.6619,,,
1,Line,0.1763,,,,,,,,,,,,,,,,141,-10.6135,8.5472,4.1425,1.5222,0.2911,0.7132,1.6536,0.1853,0.6619,,,
1,Line,0.0865,,,,,,,,,,,,,,,,109,1.9879,-5.8540,3.2533,1.3717,0.2318,0.8000,1.3471,0.3043,0.7597,,,
1,Line,0.0621,,,,,,,,,,,,,,,,58,1.9879,3.1754,3.3323,1.3717,0.2318,0.8000,1.3471,0.1925,0.7587,,,
1,Line,0.1118,,,,,,,,,,,,,,,,90,0.0000,-9.0295,-0.0790,1.3471,0.1925,0.7587,1.3471,0.3043,0.7597,,,
1,Line,0.0104,,,,,,,,,,,,,,,,39,0.5579,0.4507,0.4359,1.3786,0.2374,0.8054,1.3717,0.2318,0.8000,,,
1,Line,0.0806,,,,,,,,,,,,,,,,90,0.0000,-6.2301,1.8792,1.3786,0.2374,0.8054,1.3786,0.3145,0.7821,,,
1,Line,0.1082,,,,,,,,,,,,,,,,118,-3.5985,6.8068,4.1425,1.6536,0.3026,0.7132,1.6981,0.2184,0.6619,,,
1,Line,0.0492,,,,,,,,,,,,,,,,90,0.0000,-1.3034,3.7543,1.5115,0.3020,0.8286,1.5115,0.3181,0.7821,,,
1,Line,0.1009,,,,,,,,,,,,,,,,11,-7.9619,-1.6016,-0.6563,1.4130,0.2821,0.8205,1.5115,0.3020,0.8286,,,
1,Line,0.1114,,,,,,,,,,,,,,,,160,-6.6975,2.5034,5.4564,1.6536,0.3126,0.7411,1.7365,0.2816,0.6736,,,
1,Line,0.0895,,,,,,,,,,,,,,,,128,-3.5985,4.7068,4.1425,1.6536,0.3026,0.7132,1.6981,0.2444,0.6619,,,
1,Line,0.1094,,,,,,,,,,,,,,,,139,4.8791,-4.2671,-6.0096,1.7140,0.2597,0.6667,1.6536,0.3126,0.7411,,,
1,Line,0.1288,,,,,,,,,,,,,,,,19,-9.4384,-3.2765,2.8960,1.3947,0.2775,0.8180,1.5115,0.3181,0.7821,,,
1,Line,0.0540,,,,,,,,,,,,,,,,113,1.3014,-2.9865,2.8960,1.3947,0.2775,0.8180,1.3786,0.3145,0.7821,,,
1,Line,0.0771,,,,,,,,,,,,,,,,23,5.1328,2.1448,-2.7961,1.5751,0.3285,0.7940,1.5115,0.3020,0.8286,,,
1,Line,0.1117,,,,,,,,,,,,,,,,20,-7.9619,-2.9050,3.0980,1.4130,0.2821,0.8205,1.5115,0.3181,0.7821,,,
1,Line,0.0655,,,,,,,,,,,,,,,,9,-5.1328,-0.8415,-0.9582,1.5115,0.3181,0.7821,1.5751,0.3285,0.7940,,,
1,Line,0.0637,,,,,,,,,,,,,,,,100,-0.5985,3.3683,3.8446,1.6403,0.3036,0.8054,1.6477,0.2619,0.7578,,,
1,Line,0.1921,,,,,,,,,,,,,,,,47,-9.5410,-10.1141,-6.8896,1.5222,0.1784,0.7201,1.6403,0.3036,0.8054,,,
1,Line,0.0505,,,,,,,,,,,,,,,,100,-0.4740,2.6678,3.0450,1.6477,0.2619,0.7578,1.6536,0.2289,0.7201,,,
1,Line,0.1408,,,,,,,,,,,,,,,,21,-10.6135,-4.0780,0.0000,1.5222,0.1369,0.6647,1.6536,0.1874,0.6647,,,
1,Line,0.0035,,,,,,,,,,,,,,,,90,0.0000,0.1682,0.2246,1.5222,0.1369,0.6647,1.5222,0.1348,0.6619,,,
1,Line,0.0652,,,,,,,,,,,,,,,,101,0.6873,-3.4386,-3.9248,1.7301,0.3226,0.7568,1.7216,0.3651,0.8054,,,
1,Line,0.0054,,,,,,,,,,,,,,,,90,0.0000,0.3095,0.3097,1.6403,0.3268,0.8286,1.6403,0.3230,0.8248,,,
1,Line,0.0439,,,,,,,,,,,,,,,,37,2.8245,2.1386,0.0000,1.7301,0.3226,0.7568,1.6951,0.2961,0.7568,,,
1,Line,0.0584,,,,,,,,,,,,,,,,36,3.8278,2.7608,-0.0802,1.6951,0.2961,0.7568,1.6477,0.2619,0.7578,,,
1,Line,0.0736,,,,,,,,,,,,,,,,173,-4.4263,0.6075,3.9248,1.6403,0.3036,0.8054,1.6951,0.2961,0.7568,,,
1,Line,0.0692,,,,,,,,,,,,,,,,90,0.0000,3.3513,4.4736,1.5222,0.1784,0.7201,1.5222,0.1369,0.6647,,,
1,Line,0.2818,,,,,,,,,,,,,,,,147,-18.8108,12.1273,4.1425,1.2893,0.2850,0.7132,1.5222,0.1348,0.6619,,,
1,Line,0.1844,,,,,,,,,,,,,,,,90,0.0000,-14.3107,-4.1425,1.2893,0.1078,0.6619,1.2893,0.2850,0.7132,,,
1,Line,0.2344,,,,,,,,,,,,,,,,7,-18.8108,-2.1834,0.0000,1.2893,0.1078,0.6619,1.5222,0.1348,0.6619,,,
1,Line,0.1420,,,,,,,,,,,,,,,,90,0.0000,-11.3425,-1.7011,1.3240,0.1554,0.7201,1.3240,0.2958,0.7411,,,
1,Line,0.1073,,,,,,,,,,,,,,,,103,1.8621,-8.3463,1.4204,1.3471,0.1925,0.7587,1.3240,0.2958,0.7411,,,
1,Line,0.0739,,,,,,,,,,,,,,,,57,2.2755,3.4734,4.2840,1.3312,0.1562,0.7201,1.3030,0.1132,0.6670,,,
1,Line,0.2204,,,,,,,,,,,,,,,,6,17.7023,1.9126,-0.1896,1.5222,0.1369,0.6647,1.3030,0.1132,0.6670,,,
1,Line,0.1923,,,,,,,,,,,,,,,,7,15.4268,1.7906,0.0000,1.5222,0.1784,0.7201,1.3312,0.1562,0.7201,,,
1,Line,0.1343,,,,,,,,,,,,,,,,105,2.8028,-10.4658,0.5557,1.3240,0.1554,0.7201,1.2893,0.2850,0.7132,,,
1,Line,0.0828,,,,,,,,,,,,,,,,54,2.8028,3.8449,4.6982,1.3240,0.1554,0.7201,1.2893,0.1078,0.6619,,,
1,Line,0.0875,,,,,,,,,,,,,,,,145,-4.8791,3.4647,3.7529,1.6536,0.3026,0.7132,1.7140,0.2597,0.6667,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,1.7597,0.4382,0.8054,1.7597,0.4641,0.8054,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,1.7495,0.4292,0.8157,1.7495,0.4552,0.8157,,,
1,Line,0.0224,,,,,,,,,,,,,,,,121,-0.8297,1.3769,0.8326,1.7495,0.4552,0.8157,1.7597,0.4382,0.8054,,,
1,Line,0.0779,,,,,,,,,,,,,,,,67,-2.4215,-5.6256,-1.4482,1.7506,0.3113,0.6779,1.7806,0.3809,0.6958,,,
1,Line,0.0303,,,,,,,,,,,,,,,,90,0.0000,-1.4685,-1.9602,1.7806,0.3809,0.6958,1.7806,0.3991,0.7201,,,
1,Line,0.0489,,,,,,,,,,,,,,,,37,3.1470,2.3828,0.0000,1.6793,0.3823,0.8286,1.6403,0.3528,0.8286,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,1.6793,0.3563,0.8286,1.6793,0.3823,0.8286,,,
1,Line,0.0391,,,,,,,,,,,,,,,,5,-3.1470,-0.2829,0.0000,1.6403,0.3528,0.8286,1.6793,0.3563,0.8286,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,1.7399,0.4153,0.8201,1.7399,0.4413,0.8201,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,1.7216,0.3888,0.8286,1.7216,0.4148,0.8286,,,
1,Line,0.0331,,,,,,,,,,,,,,,,65,-1.1400,-2.3975,-0.3469,1.7365,0.2816,0.6736,1.7506,0.3113,0.6779,,,
1,Line,0.0333,,,,,,,,,,,,,,,,55,1.4839,2.1402,-0.6857,1.7399,0.4413,0.8201,1.7216,0.4148,0.8286,,,
1,Line,0.0463,,,,,,,,,,,,,,,,128,-1.0725,1.3762,3.3093,1.6403,0.3296,0.7821,1.6536,0.3126,0.7411,,,
1,Line,0.0178,,,,,,,,,,,,,,,,19,-0.7687,-0.2598,1.1879,1.7399,0.4413,0.8201,1.7495,0.4445,0.8054,,,
1,Line,0.0266,,,,,,,,,,,,,,,,38,1.7066,1.3111,0.0000,1.7004,0.3985,0.8286,1.6793,0.3823,0.8286,,,
1,Line,0.0491,,,,,,,,,,,,,,,,12,-3.4165,-0.7129,1.8751,1.6793,0.3823,0.8286,1.7216,0.3911,0.8054,,,
1,Line,0.0174,,,,,,,,,,,,,,,,56,0.7687,1.1243,-0.3552,1.7495,0.4552,0.8157,1.7399,0.4413,0.8201,,,
1,Line,0.0581,,,,,,,,,,,,,,,,90,0.0000,-2.8132,-3.7553,1.7365,0.2816,0.6736,1.7365,0.3164,0.7201,,,
1,Line,0.0634,,,,,,,,,,,,,,,,110,-1.0524,2.9571,4.0513,1.7676,0.4357,0.7702,1.7806,0.3991,0.7201,,,
1,Line,0.0856,,,,,,,,,,,,,,,,3,6.6975,0.3098,-1.7011,1.7365,0.3164,0.7201,1.6536,0.3126,0.7411,,,
1,Line,0.0937,,,,,,,,,,,,,,,,62,3.5615,6.6784,0.0000,1.7806,0.3991,0.7201,1.7365,0.3164,0.7201,,,
1,Line,0.0226,,,,,,,,,,,,,,,,44,-1.2806,-1.2421,-0.3896,1.6981,0.2444,0.6619,1.7140,0.2597,0.6667,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,2.0999,0.0000,1.7365,0.2816,0.6736,1.7365,0.2556,0.6736,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,2.0999,0.0000,1.7140,0.2597,0.6667,1.7140,0.2337,0.6667,,,
1,Line,0.0190,,,,,,,,,,,,,,,,14,1.4765,0.3715,0.2020,1.4130,0.2561,0.8205,1.3947,0.2515,0.8180,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,1.6981,0.2184,0.6619,1.6981,0.2444,0.6619,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,1.7806,0.3731,0.7201,1.7806,0.3991,0.7201,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,1.7676,0.4097,0.7702,1.7676,0.4357,0.7702,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,2.0999,0.0000,1.7806,0.3809,0.6958,1.7806,0.3549,0.6958,,,
1,Line,0.0321,,,,,,,,,,,,,,,,44,-1.8184,-1.7638,-0.5533,1.7140,0.2597,0.6667,1.7365,0.2816,0.6736,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,2.0999,0.0000,1.7506,0.3113,0.6779,1.7506,0.2853,0.6779,,,
1,Line,0.0190,,,,,,,,,,,,,,,,14,1.4765,0.3715,0.2020,1.4130,0.2821,0.8205,1.3947,0.2775,0.8180,,,
1,Line,0.0244,,,,,,,,,,,,,,,,95,-0.1797,1.9619,0.0000,1.7193,0.4131,0.8286,1.7215,0.3888,0.8286,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,1.4723,0.2713,0.8286,1.4723,0.2973,0.8286,,,
1,Line,0.0233,,,,,,,,,,,,,,,,155,1.7066,-0.7889,0.0000,1.7215,0.3888,0.8286,1.7004,0.3985,0.8286,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,1.6403,0.3268,0.8286,1.6403,0.3528,0.8286,,,
1,Line,0.0427,,,,,,,,,,,,,,,,9,-3.4132,-0.5222,0.0000,1.6793,0.3823,0.8286,1.7215,0.3888,0.8286,,,
1,Line,0.0618,,,,,,,,,,,,,,,,14,4.7962,1.2215,0.6563,1.4723,0.2973,0.8286,1.4130,0.2821,0.8205,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,1.3947,0.2515,0.8180,1.3947,0.2775,0.8180,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,1.4130,0.2561,0.8205,1.4130,0.2821,0.8205,,,
1,Line,0.0395,,,,,,,,,,,,,,,,7,3.1657,0.3801,0.0000,1.5115,0.3020,0.8286,1.4723,0.2973,0.8286,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,1.5115,0.2760,0.8286,1.5115,0.3020,0.8286,,,
1,Line,0.0492,,,,,,,,,,,,,,,,101,0.5192,-2.5975,-2.9648,1.7365,0.2904,0.7201,1.7301,0.3226,0.7568,,,
1,Line,0.0172,,,,,,,,,,,,,,,,10,0.3838,0.0000,0.0751,0.8863,0.0551,0.7514,0.8697,0.0551,0.7482,,,
1,Line,0.0390,,,,,,,,,,,,,,,,0,0.9015,0.0000,0.0000,0.9253,0.0551,0.7514,0.8863,0.0551,0.7514,,,
