Count,Name,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,-0.0006,13.4545,-2.4589,2.7238,13.4545,-2.5206,2.7244
1,Line,,,,,0.0617,,,,90,0.0000,0.0616,-0.0045,13.4545,-2.2739,2.7142,13.4545,-2.3355,2.7187
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,-0.0032,13.4545,-2.3355,2.7187,13.4545,-2.3972,2.7219
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,-0.0019,13.4545,-2.3972,2.7219,13.4545,-2.4589,2.7238
1,Line,,,,,0.0617,,,,270,0.0000,-0.0615,-0.0057,13.3485,-2.8288,2.7085,13.3485,-2.7673,2.7142
1,Line,,,,,0.0617,,,,270,0.0000,-0.0615,0.0057,13.1195,-2.2739,2.7142,13.1195,-2.2125,2.7085
1,Line,,,,,0.0617,,,,270,0.0000,-0.0616,0.0045,13.1195,-2.3355,2.7187,13.1195,-2.2739,2.7142
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,0.0032,13.1195,-2.3972,2.7219,13.1195,-2.3355,2.7187
1,Line,,,,,0.0216,,,,270,0.0000,-0.0215,0.0025,13.1195,-2.2125,2.7085,13.1195,-2.1910,2.7060
1,Line,,,,,0.0617,,,,90,0.0000,0.0615,0.0057,13.1555,-2.7673,2.7142,13.1555,-2.8288,2.7085
1,Line,,,,,0.0617,,,,90,0.0000,0.0613,0.0070,13.1555,-2.8288,2.7085,13.1555,-2.8901,2.7014
1,Line,,,,,0.0104,,,,0,0.0000,0.0000,0.0104,13.1555,-2.8901,2.7014,13.1555,-2.8901,2.6910
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0032,13.1195,-2.7057,2.7187,13.1195,-2.6441,2.7219
1,Line,,,,,0.0617,,,,270,0.0000,-0.0616,-0.0045,13.1195,-2.7673,2.7142,13.1195,-2.7057,2.7187
1,Line,,,,,0.0617,,,,270,0.0000,-0.0615,-0.0057,13.1195,-2.8288,2.7085,13.1195,-2.7673,2.7142
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0019,13.1195,-2.6441,2.7219,13.1195,-2.5824,2.7238
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,0.0019,13.1195,-2.4589,2.7238,13.1195,-2.3972,2.7219
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,0.0006,13.1195,-2.5206,2.7244,13.1195,-2.4589,2.7238
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0006,13.1195,-2.5824,2.7238,13.1195,-2.5206,2.7244
1,Line,,,,,0.0617,,,,90,0.0000,0.0616,0.0045,13.1555,-2.7057,2.7187,13.1555,-2.7673,2.7142
1,Line,,,,,0.0104,,,,90,0.0000,0.0003,-0.0104,13.1555,-2.1508,2.6910,13.1555,-2.1511,2.7014
1,Line,,,,,0.0617,,,,90,0.0000,0.0613,-0.0070,13.1555,-2.1511,2.7014,13.1555,-2.2125,2.7085
1,Line,,,,,0.0617,,,,90,0.0000,0.0615,-0.0057,13.1555,-2.2125,2.7085,13.1555,-2.2739,2.7142
1,Line,,,,,0.1930,,,,180,-0.1930,0.0000,0.0000,13.1555,-2.8901,2.6910,13.3485,-2.8901,2.6910
1,Line,,,,,0.0617,,,,270,0.0000,-0.0613,-0.0070,13.3485,-2.8901,2.7014,13.3485,-2.8288,2.7085
1,Line,,,,,0.0104,,,,0,0.0000,0.0000,-0.0104,13.3485,-2.8901,2.6910,13.3485,-2.8901,2.7014
1,Line,,,,,0.1930,,,,0,0.1930,0.0000,0.0000,13.3485,-2.1508,2.6910,13.1555,-2.1508,2.6910
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,0.0006,13.1555,-2.5206,2.7244,13.1555,-2.5824,2.7238
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,0.0019,13.1555,-2.5824,2.7238,13.1555,-2.6441,2.7219
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,0.0032,13.1555,-2.6441,2.7219,13.1555,-2.7057,2.7187
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,-0.0006,13.1555,-2.4589,2.7238,13.1555,-2.5206,2.7244
1,Line,,,,,0.0617,,,,90,0.0000,0.0616,-0.0045,13.1555,-2.2739,2.7142,13.1555,-2.3355,2.7187
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,-0.0032,13.1555,-2.3355,2.7187,13.1555,-2.3972,2.7219
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,-0.0019,13.1555,-2.3972,2.7219,13.1555,-2.4589,2.7238
1,Line,,,,,0.0310,,,,0,0.0310,0.0000,0.0000,11.4739,-2.1825,2.7050,11.4429,-2.1825,2.7050
1,Line,,,,,0.0572,,,,90,0.0000,0.0568,-0.0065,3.6901,-2.1511,2.7014,3.6901,-2.2079,2.7079
1,Line,,,,,0.0572,,,,90,0.0000,0.0568,0.0065,3.6901,-2.8333,2.7079,3.6901,-2.8901,2.7014
1,Line,,,,,0.0085,,,,0,0.0000,0.0000,0.0085,3.6901,-2.8901,2.7014,3.6901,-2.8901,2.6929
1,Line,,,,,0.0085,,,,90,0.0000,0.0002,-0.0085,3.6901,-2.1509,2.6929,3.6901,-2.1511,2.7014
1,Line,,,,,0.0085,,,,0,0.0000,0.0000,-0.0085,3.9041,-2.8901,2.6929,3.9041,-2.8901,2.7014
1,Line,,,,,0.2140,,,,0,0.2140,0.0000,0.0000,3.9041,-2.1509,2.6929,3.6901,-2.1509,2.6929
1,Line,,,,,0.2140,,,,180,-0.2140,0.0000,0.0000,3.6901,-2.8901,2.6929,3.9041,-2.8901,2.6929
1,Line,,,,,0.0617,,,,90,0.0000,0.0616,-0.0045,3.7121,-2.2739,2.7142,3.7121,-2.3355,2.7187
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,-0.0032,3.7121,-2.3355,2.7187,3.7121,-2.3972,2.7219
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,-0.0019,3.7121,-2.3972,2.7219,3.7121,-2.4589,2.7238
1,Line,,,,,0.0617,,,,90,0.0000,0.0615,-0.0057,3.7121,-2.2125,2.7085,3.7121,-2.2739,2.7142
1,Line,,,,,0.0220,,,,180,-0.0220,0.0000,0.0000,3.6901,-2.2079,2.7079,3.7121,-2.2079,2.7079
1,Line,,,,,0.0220,,,,0,0.0220,0.0000,0.0000,3.7121,-2.8333,2.7079,3.6901,-2.8333,2.7079
1,Line,,,,,0.0046,,,,90,0.0000,0.0045,-0.0005,3.7121,-2.2079,2.7079,3.7121,-2.2125,2.7085
1,Line,,,,,0.0572,,,,270,0.0000,-0.0568,-0.0065,3.9041,-2.8901,2.7014,3.9041,-2.8333,2.7079
1,Line,,,,,0.0047,,,,284,0.0012,-0.0045,0.0005,3.9052,-2.2125,2.7085,3.9041,-2.2079,2.7079
1,Line,,,,,0.0631,,,,282,0.0128,-0.0615,0.0057,3.9181,-2.2739,2.7142,3.9052,-2.2125,2.7085
1,Line,,,,,0.0625,,,,279,0.0100,-0.0616,0.0045,3.9281,-2.3355,2.7187,3.9181,-2.2739,2.7142
1,Line,,,,,0.0247,,,,270,0.0000,-0.0246,-0.0013,3.9324,-2.6687,2.7206,3.9324,-2.6441,2.7219
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,0.0006,3.9324,-2.5206,2.7244,3.9324,-2.4589,2.7238
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0006,3.9324,-2.5824,2.7238,3.9324,-2.5206,2.7244
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0019,3.9324,-2.6441,2.7219,3.9324,-2.5824,2.7238
1,Line,,,,,0.0047,,,,256,-0.0012,-0.0045,-0.0005,3.9041,-2.8333,2.7079,3.9052,-2.8288,2.7085
1,Line,,,,,0.0085,,,,270,0.0000,-0.0002,0.0085,3.9041,-2.1511,2.7014,3.9041,-2.1509,2.6929
1,Line,,,,,0.0572,,,,270,0.0000,-0.0568,0.0065,3.9041,-2.2079,2.7079,3.9041,-2.1511,2.7014
1,Line,,,,,0.0631,,,,258,-0.0128,-0.0615,-0.0057,3.9052,-2.8288,2.7085,3.9181,-2.7673,2.7142
1,Line,,,,,0.0373,,,,277,0.0043,-0.0370,0.0019,3.9324,-2.3725,2.7206,3.9281,-2.3355,2.7187
1,Line,,,,,0.0373,,,,263,-0.0043,-0.0370,-0.0019,3.9281,-2.7057,2.7187,3.9324,-2.6687,2.7206
1,Line,,,,,0.0625,,,,261,-0.0100,-0.0616,-0.0045,3.9181,-2.7673,2.7142,3.9281,-2.7057,2.7187
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,-0.0006,3.7121,-2.4589,2.7238,3.7121,-2.5206,2.7244
1,Line,,,,,0.0075,,,,180,-0.0063,0.0000,-0.0041,3.4880,-2.8901,2.6825,3.4943,-2.8901,2.6866
1,Line,,,,,0.0075,,,,359,0.0057,-0.0001,0.0049,3.4880,-2.1506,2.6825,3.4824,-2.1505,2.6776
1,Line,,,,,0.0075,,,,180,-0.0057,0.0000,-0.0049,3.4824,-2.8901,2.6776,3.4880,-2.8901,2.6825
1,Line,,,,,0.0075,,,,359,0.0063,-0.0001,0.0041,3.4943,-2.1507,2.6866,3.4880,-2.1506,2.6825
1,Line,,,,,0.0075,,,,180,-0.0071,0.0000,-0.0023,3.5011,-2.8901,2.6898,3.5082,-2.8901,2.6922
1,Line,,,,,0.0075,,,,359,0.0068,-0.0001,0.0033,3.5011,-2.1508,2.6898,3.4943,-2.1507,2.6866
1,Line,,,,,0.0075,,,,180,-0.0068,0.0000,-0.0033,3.4943,-2.8901,2.6866,3.5011,-2.8901,2.6898
1,Line,,,,,0.0075,,,,357,0.0033,-0.0002,0.0067,3.4732,-2.1502,2.6657,3.4698,-2.1500,2.6590
1,Line,,,,,0.0075,,,,180,-0.0033,0.0000,-0.0067,3.4698,-2.8901,2.6590,3.4732,-2.8901,2.6657
1,Line,,,,,0.0075,,,,356,0.0024,-0.0002,0.0071,3.4698,-2.1500,2.6590,3.4674,-2.1498,2.6519
1,Line,,,,,0.0075,,,,180,-0.0042,0.0000,-0.0062,3.4732,-2.8901,2.6657,3.4774,-2.8901,2.6719
1,Line,,,,,0.0075,,,,358,0.0050,-0.0002,0.0056,3.4824,-2.1505,2.6776,3.4774,-2.1503,2.6719
1,Line,,,,,0.0075,,,,180,-0.0050,0.0000,-0.0056,3.4774,-2.8901,2.6719,3.4824,-2.8901,2.6776
1,Line,,,,,0.0075,,,,358,0.0042,-0.0002,0.0062,3.4774,-2.1503,2.6719,3.4732,-2.1502,2.6657
1,Line,,,,,0.0075,,,,359,0.0071,-0.0001,0.0023,3.5082,-2.1509,2.6922,3.5011,-2.1508,2.6898
1,Line,,,,,0.0617,,,,90,0.0000,0.0615,0.0057,3.7121,-2.7673,2.7142,3.7121,-2.8288,2.7085
1,Line,,,,,0.0046,,,,90,0.0000,0.0045,0.0005,3.7121,-2.8288,2.7085,3.7121,-2.8333,2.7079
1,Line,,,,,0.0075,,,,270,0.0000,-0.0002,0.0075,3.5381,-2.1511,2.7014,3.5381,-2.1509,2.6939
1,Line,,,,,0.0617,,,,90,0.0000,0.0616,0.0045,3.7121,-2.7057,2.7187,3.7121,-2.7673,2.7142
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,0.0006,3.7121,-2.5206,2.7244,3.7121,-2.5824,2.7238
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,0.0019,3.7121,-2.5824,2.7238,3.7121,-2.6441,2.7219
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,0.0032,3.7121,-2.6441,2.7219,3.7121,-2.7057,2.7187
1,Line,,,,,0.0075,,,,180,-0.0075,0.0000,-0.0004,3.5156,-2.8901,2.6935,3.5231,-2.8901,2.6939
1,Line,,,,,0.0075,,,,0,0.0074,0.0000,0.0014,3.5156,-2.1509,2.6935,3.5082,-2.1509,2.6922
1,Line,,,,,0.0075,,,,180,-0.0074,0.0000,-0.0014,3.5082,-2.8901,2.6922,3.5156,-2.8901,2.6935
1,Line,,,,,0.0075,,,,0,0.0075,0.0000,0.0004,3.5231,-2.1509,2.6939,3.5156,-2.1509,2.6935
1,Line,,,,,0.0075,,,,0,0.0000,0.0000,-0.0075,3.5381,-2.8901,2.6939,3.5381,-2.8901,2.7014
1,Line,,,,,0.0150,,,,0,0.0150,0.0000,0.0000,3.5381,-2.1509,2.6939,3.5231,-2.1509,2.6939
1,Line,,,,,0.0150,,,,180,-0.0150,0.0000,0.0000,3.5231,-2.8901,2.6939,3.5381,-2.8901,2.6939
1,Line,,,,,0.0619,,,,94,-0.0039,0.0613,0.0070,11.4094,-2.8288,2.7085,11.4133,-2.8901,2.7014
1,Line,,,,,0.0199,,,,180,-0.0096,0.0000,0.0174,11.4133,-2.8901,2.7014,11.4229,-2.8901,2.6840
1,Line,,,,,0.0045,,,,270,0.0000,-0.0045,-0.0002,10.6396,-2.6485,2.7216,10.6396,-2.6441,2.7219
1,Line,,,,,0.0618,,,,93,-0.0032,0.0615,0.0057,11.4062,-2.7673,2.7142,11.4094,-2.8288,2.7085
1,Line,,,,,0.0618,,,,91,-0.0011,0.0617,0.0019,11.4009,-2.5824,2.7238,11.4020,-2.6441,2.7219
1,Line,,,,,0.0618,,,,92,-0.0018,0.0617,0.0032,11.4020,-2.6441,2.7219,11.4037,-2.7057,2.7187
1,Line,,,,,0.0618,,,,92,-0.0025,0.0616,0.0045,11.4037,-2.7057,2.7187,11.4062,-2.7673,2.7142
1,Line,,,,,0.0137,,,,90,0.0000,0.0004,-0.0137,10.0068,-2.1508,2.6878,10.0068,-2.1511,2.7014
1,Line,,,,,0.0137,,,,90,0.0000,0.0000,0.0137,10.0068,-2.8901,2.7014,10.0068,-2.8901,2.6878
1,Line,,,,,0.0147,,,,270,0.0000,-0.0004,0.0147,9.9038,-2.1511,2.7014,9.9038,-2.1507,2.6868
1,Line,,,,,0.5870,,,,180,-0.5870,0.0000,0.0000,10.0068,-2.8901,2.6878,10.5938,-2.8901,2.6878
1,Line,,,,,0.0230,,,,359,0.0185,-0.0004,0.0137,10.6123,-2.1511,2.7014,10.5938,-2.1508,2.6878
1,Line,,,,,0.0230,,,,180,-0.0185,0.0000,-0.0137,10.5938,-2.8901,2.6878,10.6123,-2.8901,2.7014
1,Line,,,,,0.5870,,,,0,0.5870,0.0000,0.0000,10.5938,-2.1508,2.6878,10.0068,-2.1508,2.6878
1,Line,,,,,0.0617,,,,90,-0.0004,0.0617,0.0006,11.4006,-2.5206,2.7244,11.4009,-2.5824,2.7238
1,Line,,,,,0.0174,,,,270,0.0000,0.0000,-0.0174,11.4429,-2.8901,2.6840,11.4429,-2.8901,2.7014
1,Line,,,,,0.0200,,,,0,0.0200,0.0000,0.0000,11.4429,-2.1507,2.6840,11.4229,-2.1507,2.6840
1,Line,,,,,0.0200,,,,180,-0.0200,0.0000,0.0000,11.4229,-2.8901,2.6840,11.4429,-2.8901,2.6840
1,Line,,,,,0.0316,,,,270,0.0000,-0.0314,-0.0036,11.4429,-2.8901,2.7014,11.4429,-2.8587,2.7050
1,Line,,,,,0.0310,,,,180,-0.0310,0.0000,0.0000,11.4429,-2.8587,2.7050,11.4739,-2.8587,2.7050
1,Line,,,,,0.0174,,,,270,0.0000,-0.0005,0.0174,11.4429,-2.1511,2.7014,11.4429,-2.1507,2.6840
1,Line,,,,,0.0316,,,,270,0.0000,-0.0314,0.0036,11.4429,-2.1825,2.7050,11.4429,-2.1511,2.7014
1,Line,,,,,0.0618,,,,88,0.0018,0.0617,-0.0032,11.4037,-2.3355,2.7187,11.4020,-2.3972,2.7219
1,Line,,,,,0.0618,,,,89,0.0011,0.0617,-0.0019,11.4020,-2.3972,2.7219,11.4009,-2.4589,2.7238
1,Line,,,,,0.0617,,,,90,0.0004,0.0617,-0.0006,11.4009,-2.4589,2.7238,11.4006,-2.5206,2.7244
1,Line,,,,,0.0618,,,,88,0.0025,0.0616,-0.0045,11.4062,-2.2739,2.7142,11.4037,-2.3355,2.7187
1,Line,,,,,0.0199,,,,3,0.0096,0.0005,-0.0174,11.4229,-2.1507,2.6840,11.4133,-2.1511,2.7014
1,Line,,,,,0.0619,,,,86,0.0039,0.0613,-0.0070,11.4133,-2.1511,2.7014,11.4094,-2.2125,2.7085
1,Line,,,,,0.0618,,,,87,0.0032,0.0615,-0.0057,11.4094,-2.2125,2.7085,11.4062,-2.2739,2.7142
1,Line,,,,,0.0147,,,,270,0.0000,0.0000,-0.0147,9.9038,-2.8901,2.6868,9.9038,-2.8901,2.7014
1,Line,,,,,0.7300,,,,0,0.7300,0.0000,0.0000,6.2846,-2.1508,2.6883,5.5546,-2.1508,2.6883
1,Line,,,,,0.7300,,,,180,-0.7300,0.0000,0.0000,5.5546,-2.8901,2.6883,6.2846,-2.8901,2.6883
1,Line,,,,,0.0168,,,,2,0.0105,0.0004,-0.0132,5.5546,-2.1508,2.6883,5.5441,-2.1511,2.7014
1,Line,,,,,0.0132,,,,270,0.0000,0.0000,-0.0132,6.2846,-2.8901,2.6883,6.2846,-2.8901,2.7014
1,Line,,,,,0.0617,,,,270,0.0000,-0.0616,-0.0045,6.2846,-2.7673,2.7142,6.2846,-2.7057,2.7187
1,Line,,,,,0.0617,,,,270,0.0000,-0.0615,-0.0057,6.2846,-2.8288,2.7085,6.2846,-2.7673,2.7142
1,Line,,,,,0.0617,,,,270,0.0000,-0.0613,-0.0070,6.2846,-2.8901,2.7014,6.2846,-2.8288,2.7085
1,Line,,,,,0.0170,,,,0,0.0000,0.0000,0.0170,4.7027,-2.8901,2.7014,4.7027,-2.8901,2.6845
1,Line,,,,,0.0247,,,,270,0.0000,-0.0246,0.0013,3.9324,-2.3972,2.7219,3.9324,-2.3725,2.7206
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,0.0019,3.9324,-2.4589,2.7238,3.9324,-2.3972,2.7219
1,Line,,,,,0.0091,,,,90,0.0000,0.0090,0.0010,4.7027,-2.8811,2.7025,4.7027,-2.8901,2.7014
1,Line,,,,,0.0168,,,,180,-0.0105,0.0000,0.0132,5.5441,-2.8901,2.7014,5.5546,-2.8901,2.6883
1,Line,,,,,0.0181,,,,180,-0.0062,0.0000,-0.0170,4.7657,-2.8901,2.6845,4.7719,-2.8901,2.7014
1,Line,,,,,0.0630,,,,180,-0.0630,0.0000,0.0000,4.7027,-2.8901,2.6845,4.7657,-2.8901,2.6845
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0032,6.2846,-2.7057,2.7187,6.2846,-2.6441,2.7219
1,Line,,,,,0.0617,,,,90,0.0000,0.0613,0.0070,8.0788,-2.8288,2.7085,8.0788,-2.8901,2.7014
1,Line,,,,,0.0147,,,,90,0.0000,0.0000,0.0147,8.0788,-2.8901,2.7014,8.0788,-2.8901,2.6868
1,Line,,,,,0.0132,,,,270,0.0000,-0.0004,0.0132,6.2846,-2.1511,2.7014,6.2846,-2.1508,2.6883
1,Line,,,,,0.0617,,,,90,0.0000,0.0615,0.0057,8.0788,-2.7673,2.7142,8.0788,-2.8288,2.7085
1,Line,,,,,1.8250,,,,0,1.8250,0.0000,0.0000,9.9038,-2.1507,2.6868,8.0788,-2.1507,2.6868
1,Line,,,,,1.8250,,,,180,-1.8250,0.0000,0.0000,8.0788,-2.8901,2.6868,9.9038,-2.8901,2.6868
1,Line,,,,,0.0147,,,,90,0.0000,0.0004,-0.0147,8.0788,-2.1507,2.6868,8.0788,-2.1511,2.7014
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,0.0006,6.2846,-2.5206,2.7244,6.2846,-2.4589,2.7238
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0006,6.2846,-2.5824,2.7238,6.2846,-2.5206,2.7244
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0019,6.2846,-2.6441,2.7219,6.2846,-2.5824,2.7238
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,0.0032,6.2846,-2.3972,2.7219,6.2846,-2.3355,2.7187
1,Line,,,,,0.0617,,,,270,0.0000,-0.0613,0.0070,6.2846,-2.2125,2.7085,6.2846,-2.1511,2.7014
1,Line,,,,,0.0617,,,,270,0.0000,-0.0615,0.0057,6.2846,-2.2739,2.7142,6.2846,-2.2125,2.7085
1,Line,,,,,0.0617,,,,270,0.0000,-0.0616,0.0045,6.2846,-2.3355,2.7187,6.2846,-2.2739,2.7142
1,Line,,,,,0.0341,,,,0,0.0337,0.0000,-0.0051,12.2161,-3.2367,-0.0033,12.1824,-3.2367,0.0017
1,Line,,,,,0.0504,,,,9,0.0492,0.0080,-0.0074,12.2653,-3.2287,-0.0107,12.2161,-3.2367,-0.0033
1,Line,,,,,0.0112,,,,69,0.0033,0.0089,-0.0059,13.2460,-3.3099,0.1167,13.2427,-3.3187,0.1226
1,Line,,,,,0.0124,,,,168,-0.0120,0.0027,0.0018,12.2533,-1.7533,-0.0089,12.2653,-1.7560,-0.0107
1,Line,,,,,0.0835,,,,180,-0.0728,0.0000,-0.0410,13.6211,-1.7533,0.0118,13.6939,-1.7533,0.0528
1,Line,,,,,0.0835,,,,0,0.0728,0.0000,0.0410,13.6939,-3.2367,0.0528,13.6211,-3.2367,0.0118
1,Line,,,,,0.0716,,,,180,-0.0708,0.0000,0.0107,12.1824,-1.7533,0.0017,12.2533,-1.7533,-0.0089
1,Line,,,,,0.0444,,,,358,0.0307,-0.0009,0.0320,5.4700,-3.3431,0.1704,5.4393,-3.3422,0.1384
1,Line,,,,,0.0391,,,,303,0.0184,-0.0287,0.0192,5.4393,-3.3422,0.1384,5.4209,-3.3135,0.1192
1,Line,,,,,0.0326,,,,238,-0.0153,-0.0240,-0.0159,5.4209,-1.6757,0.1192,5.4361,-1.6516,0.1351
1,Line,,,,,0.0489,,,,180,-0.0339,0.0000,-0.0353,5.4361,-1.6516,0.1351,5.4700,-1.6516,0.1704
1,Line,,,,,0.0113,,,,110,-0.0033,0.0090,0.0059,13.2427,-1.6704,0.1226,13.2460,-1.6794,0.1167
1,Line,,,,,0.0838,,,,180,-0.0780,0.0000,-0.0306,12.3486,-1.7533,-0.0014,12.4266,-1.7533,0.0293
1,Line,,,,,0.0838,,,,0,0.0780,0.0000,0.0306,12.4266,-3.2367,0.0293,12.3486,-3.2367,-0.0014
1,Line,,,,,0.0762,,,,234,-0.0395,-0.0543,-0.0360,6.4313,-1.7533,0.0677,6.4708,-1.6990,0.1037
1,Line,,,,,0.0257,,,,228,-0.0154,-0.0171,-0.0114,12.4786,-1.7533,0.0677,12.4940,-1.7362,0.0790
1,Line,,,,,0.0520,,,,180,-0.0406,0.0000,0.0324,12.0650,-1.7533,0.0677,12.1056,-1.7533,0.0352
1,Line,,,,,0.0434,,,,50,0.0249,0.0296,-0.0198,12.0650,-3.2367,0.0677,12.0401,-3.2663,0.0875
1,Line,,,,,0.0647,,,,0,0.0520,0.0000,0.0384,12.4786,-3.2367,0.0677,12.4266,-3.2367,0.0293
1,Line,,,,,0.1195,,,,239,-0.0530,-0.0892,-0.0592,11.2447,-1.7533,0.0677,11.2978,-1.6641,0.1268
1,Line,,,,,0.0647,,,,180,-0.0520,0.0000,-0.0384,12.4266,-1.7533,0.0293,12.4786,-1.7533,0.0677
1,Line,,,,,0.0255,,,,312,0.0154,-0.0169,0.0114,12.4940,-3.2537,0.0790,12.4786,-3.2367,0.0677
1,Line,,,,,0.0296,,,,180,-0.0218,0.0000,-0.0199,6.4094,-1.7533,0.0477,6.4313,-1.7533,0.0677
1,Line,,,,,0.0758,,,,306,0.0395,-0.0537,0.0360,6.4708,-3.2905,0.1037,6.4313,-3.2367,0.0677
1,Line,,,,,0.0296,,,,0,0.0218,0.0000,0.0199,6.4313,-3.2367,0.0677,6.4094,-3.2367,0.0477
1,Line,,,,,0.0830,,,,330,0.0038,-0.0022,0.0829,6.5445,-3.3475,0.3356,6.5407,-3.3453,0.2527
1,Line,,,,,0.0520,,,,0,0.0406,0.0000,-0.0324,12.1056,-3.2367,0.0352,12.0650,-3.2367,0.0677
1,Line,,,,,0.0437,,,,130,-0.0249,0.0299,0.0198,12.0401,-1.7234,0.0875,12.0650,-1.7533,0.0677
1,Line,,,,,0.0830,,,,180,-0.0038,0.0000,-0.0829,6.5407,-1.6516,0.2527,6.5445,-1.6516,0.3356
1,Line,,,,,0.1513,,,,358,0.1511,-0.0058,0.0039,5.9667,-3.3250,0.1269,5.8156,-3.3192,0.1230
1,Line,,,,,0.0988,,,,90,0.0000,0.0821,-0.0551,14.2205,-3.2601,0.0833,14.2205,-3.3422,0.1384
1,Line,,,,,0.0936,,,,90,0.0000,0.0780,0.0517,14.2205,-1.6516,0.1351,14.2205,-1.7297,0.0833
1,Line,,,,,0.1700,,,,0,0.1700,0.0000,0.0000,14.3905,-3.2601,0.0833,14.2205,-3.2601,0.0833
1,Line,,,,,0.1120,,,,90,0.0000,0.0030,-0.1119,14.2205,-3.3422,0.1384,14.2205,-3.3452,0.2503
1,Line,,,,,0.0230,,,,180,-0.0189,0.0000,0.0132,14.2016,-1.6516,0.2635,14.2205,-1.6516,0.2503
1,Line,,,,,0.0230,,,,1,0.0189,0.0004,-0.0132,14.2205,-3.3452,0.2503,14.2016,-3.3456,0.2635
1,Line,,,,,0.1153,,,,0,0.0000,0.0000,0.1153,14.2205,-1.6516,0.2503,14.2205,-1.6516,0.1351
1,Line,,,,,0.0936,,,,270,0.0000,-0.0780,-0.0517,14.3905,-1.7297,0.0833,14.3905,-1.6516,0.1351
1,Line,,,,,0.0280,,,,180,-0.0280,0.0000,0.0000,14.3905,-1.6516,0.4013,14.4185,-1.6516,0.4013
1,Line,,,,,0.0280,,,,0,0.0280,0.0000,0.0000,14.4185,-3.3492,0.4013,14.3905,-3.3492,0.4013
1,Line,,,,,0.0988,,,,270,0.0000,-0.0821,0.0551,14.3905,-3.3422,0.1384,14.3905,-3.2601,0.0833
1,Line,,,,,0.1700,,,,180,-0.1700,0.0000,0.0000,14.2205,-1.7297,0.0833,14.3905,-1.7297,0.0833
1,Line,,,,,0.2663,,,,0,0.0000,0.0000,-0.2663,14.3905,-1.6516,0.1351,14.3905,-1.6516,0.4013
1,Line,,,,,0.2630,,,,270,0.0000,-0.0070,0.2629,14.3905,-3.3492,0.4013,14.3905,-3.3422,0.1384
1,Line,,,,,0.3830,,,,0,0.3830,0.0000,0.0000,14.2016,-3.3456,0.2635,13.8186,-3.3456,0.2635
1,Line,,,,,0.0174,,,,234,-0.0090,-0.0124,-0.0082,4.1968,-1.6641,0.1269,4.2058,-1.6516,0.1351
1,Line,,,,,0.4670,,,,180,-0.4670,0.0000,0.0000,12.5630,-1.6516,0.1829,13.0300,-1.6516,0.1829
1,Line,,,,,0.4670,,,,0,0.4670,0.0000,0.0000,13.0300,-3.3434,0.1829,12.5630,-3.3434,0.1829
1,Line,,,,,0.0243,,,,306,0.0126,-0.0172,0.0115,4.2094,-3.3422,0.1384,4.1968,-3.3250,0.1269
1,Line,,,,,0.1513,,,,182,-0.1511,-0.0059,-0.0039,5.8156,-1.6699,0.1230,5.9667,-1.6641,0.1269
1,Line,,,,,0.0508,,,,180,-0.0375,0.0000,-0.0343,4.2058,-1.6516,0.1351,4.2433,-1.6516,0.1694
1,Line,,,,,0.0459,,,,359,0.0339,-0.0008,0.0310,4.2433,-3.3430,0.1694,4.2094,-3.3422,0.1384
1,Line,,,,,0.1367,,,,0,0.1367,0.0000,0.0000,13.2427,-3.3187,0.1226,13.1060,-3.3187,0.1226
1,Line,,,,,0.1367,,,,180,-0.1367,0.0000,0.0000,13.1060,-1.6704,0.1226,13.2427,-1.6704,0.1226
