Count,Name,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.2228,0.5690,0.0400,1.1182,31.2228,0.5690,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,29.1558,1.2547,0.0400,1.1182,29.1558,1.2547,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,29.1558,1.2547,0.0600,1.1182,29.1558,1.2547,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,28.6434,0.9445,1.7916,2.8498,28.6434,0.9445,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,28.0426,0.8105,0.0400,1.1182,28.0426,0.8105,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,29.2116,1.2953,0.0400,2.7898,29.2116,1.2953,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,28.6039,1.6772,0.0400,2.7898,28.6039,1.6772,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8498,28.4564,1.6578,0.0600,2.7898,28.4564,1.6578,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,28.2650,1.6455,0.0400,2.7898,28.2650,1.6455,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,30.9904,1.1072,0.0400,2.7898,30.9904,1.1072,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,30.9904,1.1072,0.0600,2.7898,30.9904,1.1072,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,28.6296,1.7428,0.0400,1.1182,28.6296,1.7428,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8498,28.6039,1.6772,0.0600,2.7898,28.6039,1.6772,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.0681,0.8222,0.0400,1.1182,31.0681,0.8222,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,28.8903,1.6008,0.0600,1.1182,28.8903,1.6008,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,28.7528,1.6578,0.0600,1.1182,28.7528,1.6578,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,28.7528,1.6578,0.0400,1.1182,28.7528,1.6578,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,28.8903,1.6008,0.0400,1.1182,28.8903,1.6008,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,32.0540,0.8222,0.0600,2.7898,32.0540,0.8222,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,31.0098,1.2547,0.0400,2.7898,31.0098,1.2547,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,32.1960,1.1316,0.0400,2.7898,32.1960,1.1316,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.2650,1.6698,0.0400,1.1182,31.2650,1.6698,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,32.1123,1.2547,0.0400,1.1182,32.1123,1.2547,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,32.0986,1.4461,0.0400,2.7898,32.0986,1.4461,,,,,,
1,Line,,,,,,,,90,0.0000,0.3200,0.0000,0.9082,28.6721,0.9141,0.3200,0.9082,28.3521,0.9141,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,31.5222,1.2343,1.7916,2.8498,31.5222,1.2343,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,31.2754,1.6008,0.0600,2.7898,31.2754,1.6008,,,,,,
1,Line,,,,,,,,0,0.1200,0.0000,0.0000,2.9998,28.3521,0.9141,0.1200,2.8798,28.3521,0.9141,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,32.1680,1.2953,0.0400,2.7898,32.1680,1.2953,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,31.2754,1.6008,0.0400,2.7898,31.2754,1.6008,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8498,31.0667,0.8222,0.0600,2.7898,31.0667,0.8222,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,31.4860,0.9595,1.7916,2.8498,31.4860,0.9595,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,31.4128,1.6578,0.0400,2.7898,31.4128,1.6578,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8498,31.4128,1.6578,0.0600,2.7898,31.4128,1.6578,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,30.9991,0.8105,0.0400,1.1182,30.9991,0.8105,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,31.7079,0.5566,0.0600,2.7898,31.7079,0.5566,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,31.9634,0.7042,0.0400,2.7898,31.9634,0.7042,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,31.4860,1.2193,1.7916,2.8498,31.4860,1.2193,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,29.1753,1.1072,0.0400,1.1182,29.1753,1.1072,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,29.1753,1.1072,0.0600,1.1182,29.1753,1.1072,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,28.1386,0.6750,0.0400,1.1182,28.1386,0.6750,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,28.1116,0.8222,0.0400,1.1182,28.1116,0.8222,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,28.7462,0.4870,0.0400,1.1182,28.7462,0.4870,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,28.4643,1.7275,0.0400,1.1182,28.4643,1.7275,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,28.4577,0.5566,0.0600,1.1182,28.4577,0.5566,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,29.2255,1.2482,0.0400,1.1182,29.2255,1.2482,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.5373,0.4716,0.0400,1.1182,31.5373,0.4716,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,28.6046,0.9394,1.7916,2.8498,28.6046,0.9394,,,,,,
1,Line,,,,,,,,0,-1.7916,0.0000,0.0000,1.0582,28.7495,1.1282,1.7916,2.8498,28.7495,1.1282,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,31.0098,0.9597,0.0400,2.7898,31.0098,0.9597,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,29.1422,1.4461,0.0400,2.7898,29.1422,1.4461,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,28.3189,1.6008,0.0400,2.7898,28.3189,1.6008,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,28.3189,1.6008,0.0600,2.7898,28.3189,1.6008,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,28.7345,1.1644,1.7916,2.8498,28.7345,1.1644,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,28.4564,1.6578,0.0400,2.7898,28.4564,1.6578,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.9939,0.6405,0.0400,1.1182,31.9939,0.6405,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,32.1693,0.9192,0.0400,1.1182,32.1693,0.9192,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,31.0098,0.9597,0.0600,2.7898,31.0098,0.9597,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,28.1116,0.8222,0.0600,1.1182,28.1116,0.8222,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.7027,0.4870,0.0400,1.1182,31.7027,0.4870,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.8584,0.5446,0.0400,1.1182,31.8584,0.5446,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,31.7079,0.5566,0.0400,2.7898,31.7079,0.5566,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,31.4550,0.9833,1.7916,2.8498,31.4550,0.9833,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.2767,0.6136,0.0400,1.1182,31.2767,0.6136,,,,,,
1,Line,,,,,,,,90,0.0000,-0.3200,0.0000,0.9082,28.3521,1.2341,0.3200,0.9082,28.6721,1.2341,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,32.1304,1.1072,0.0600,2.7898,32.1304,1.1072,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.1586,0.7042,0.0400,1.1182,31.1586,0.7042,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,32.1304,1.1072,0.0400,2.7898,32.1304,1.1072,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,31.1573,0.7042,0.0400,2.7898,31.1573,0.7042,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,31.4311,1.1644,1.7916,2.8498,31.4311,1.1644,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,28.7933,1.7148,0.0400,1.1182,28.7933,1.7148,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,31.8454,0.6136,0.0600,2.7898,31.8454,0.6136,,,,,,
1,Line,,,,,,,,180,-0.1200,0.0000,0.0000,2.8798,28.3521,1.2341,0.1200,2.9998,28.3521,1.2341,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.4142,0.5566,0.0400,1.1182,31.4142,0.5566,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8498,31.9634,0.7042,0.0600,2.7898,31.9634,0.7042,,,,,,
1,Line,,,,,,,,90,0.0000,-0.6100,-0.5400,0.9082,28.6721,1.2341,0.8147,0.9082,29.2821,1.7741,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,32.1109,0.9597,0.0400,2.7898,32.1109,0.9597,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,31.4550,1.1955,1.7916,2.8498,31.4550,1.1955,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.8467,0.6136,0.0400,1.1182,31.8467,0.6136,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.9647,0.7042,0.0400,1.1182,31.9647,0.7042,,,,,,
1,Line,,,,,,,,0,-1.7916,0.0000,0.0000,1.0582,31.7059,1.1282,1.7916,2.8498,31.7059,1.1282,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,32.0999,0.7683,0.0400,1.1182,32.0999,0.7683,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,32.1819,1.2482,0.0400,1.1182,32.1819,1.2482,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.5617,0.5372,0.0400,1.1182,31.5617,0.5372,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,32.0270,0.6750,0.0400,2.7898,32.0270,0.6750,,,,,,
1,Line,,,,,,,,90,0.0000,0.3200,0.0000,0.9082,31.7521,1.2341,0.3200,0.9082,31.4321,1.2341,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,31.8993,0.5690,0.0400,2.7898,31.8993,0.5690,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.2767,1.6008,0.0400,1.1182,31.2767,1.6008,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,32.0540,1.3922,0.0600,2.7898,32.0540,1.3922,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8498,31.0667,1.3922,0.0600,2.7898,31.0667,1.3922,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,31.7110,1.0894,1.7916,2.8498,31.7110,1.0894,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,32.0540,1.3922,0.0400,2.7898,32.0540,1.3922,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,32.1243,1.4039,0.0400,1.1182,32.1243,1.4039,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,32.1973,1.0828,0.0400,1.1182,32.1973,1.0828,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,31.1573,1.5103,0.0600,2.7898,31.1573,1.5103,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,31.0667,1.3922,0.0400,2.7898,31.0667,1.3922,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,31.2754,0.6136,0.0600,2.7898,31.2754,0.6136,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,30.9414,0.9662,0.0400,1.1182,30.9414,0.9662,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,31.5604,1.6772,0.0600,2.7898,31.5604,1.6772,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,31.7079,1.6578,0.0600,2.7898,31.7079,1.6578,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,28.6796,0.9595,1.7916,2.8498,28.6796,0.9595,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,28.7107,0.9833,1.7916,2.8498,28.7107,0.9833,,,,,,
1,Line,,,,,,,,180,-0.1100,0.0000,0.0000,0.9082,28.3521,0.9141,0.1100,1.0182,28.3521,0.9141,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,31.1573,0.7042,0.0600,2.7898,31.1573,0.7042,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,32.1109,1.2547,0.0600,2.7898,32.1109,1.2547,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,28.7515,0.5566,0.0600,2.7898,28.7515,0.5566,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,31.5999,0.9445,1.7916,2.8498,31.5999,0.9445,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,28.0670,1.4461,0.0400,1.1182,28.0670,1.4461,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,28.7449,1.7275,0.0400,2.7898,28.7449,1.7275,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,28.4630,0.4870,0.0400,2.7898,28.4630,0.4870,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,28.4747,1.0144,1.7916,2.8498,28.4747,1.0144,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,32.0540,0.8222,0.0400,2.7898,32.0540,0.8222,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,28.6046,1.2394,1.7916,2.8498,28.6046,1.2394,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,28.0534,1.2547,0.0600,2.7898,28.0534,1.2547,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.8467,1.6008,0.0400,1.1182,31.8467,1.6008,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,28.0339,1.1072,0.0400,2.7898,28.0339,1.1072,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8498,28.0339,1.1072,0.0600,2.7898,28.0339,1.1072,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,31.7079,1.6578,0.0400,2.7898,31.7079,1.6578,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,31.5604,1.6772,0.0400,2.7898,31.5604,1.6772,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,28.5296,0.9595,1.7916,2.8498,28.5296,0.9595,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0582,28.5658,0.9445,1.7916,2.8498,28.5658,0.9445,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,29.0976,0.8222,0.0400,2.7898,29.0976,0.8222,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,31.2754,0.6136,0.0400,2.7898,31.2754,0.6136,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,29.0070,0.7042,0.0400,2.7898,29.0070,0.7042,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8498,29.0976,0.8222,0.0600,2.7898,29.0976,0.8222,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,30.9977,1.4039,0.0400,2.7898,30.9977,1.4039,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,28.0534,1.2547,0.0400,2.7898,28.0534,1.2547,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7498,31.8454,0.6136,0.0400,2.7898,31.8454,0.6136,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,31.0937,1.5394,0.0400,2.7898,31.0937,1.5394,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,28.2009,1.5103,0.0400,2.7898,28.2009,1.5103,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,24.9978,2.7693,0.0825,0.4357,24.9978,2.7693,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,25.9219,3.5218,0.0826,3.3884,25.9219,3.5218,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,32.5365,3.9237,0.0826,3.3884,32.5365,3.9237,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-1.2256,3.3884,13.6933,2.7128,1.2256,3.3884,13.6933,3.9384,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,1.7363,1.6578,0.0600,1.1382,1.7363,1.6578,,,,,,
1,Line,,,,,,,,90,0.0000,0.1905,0.0000,0.4357,21.2708,2.7128,0.1905,0.4357,21.0803,2.7128,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,1.2256,3.3884,11.8835,3.9384,1.2256,3.3884,11.8835,2.7128,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,27.6073,3.8742,0.0826,3.3884,27.6073,3.8742,,,,,,
1,wheels1,,,,,,,,,,,,,,,,,,,0.9082,27.9683,0.4716,1.0000,1.0000,1.0000
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,19.3335,3.8742,0.0826,0.4357,19.3335,3.8742,,,,,,
1,Circle,1.0207,1.1182,31.5617,1.1072,3.5814,1.1400,0.5700,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,31.4142,0.5566,0.0600,1.1182,31.4142,0.5566,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,19.9451,2.7693,0.0826,3.3884,19.9451,2.7693,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,27.9302,2.7693,0.0826,3.3884,27.9302,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.3048,0.4357,33.1647,2.5899,0.3048,0.4357,33.1647,2.2851,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,3.9915,3.5218,0.0826,3.3884,3.9915,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,1.6674,0.0000,0.5182,23.0068,2.7693,1.6674,0.5182,21.3394,2.7693,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,1.5975,0.6136,0.0400,2.8098,1.5975,0.6136,,,,,,
1,Line,,,,,,,,180,0.0826,0.0000,0.0000,0.5182,32.1910,3.9217,0.0826,0.4357,32.1910,3.9217,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7522,3.3059,27.9302,3.5215,0.7522,3.3059,27.9302,2.7693,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,1.5988,1.6008,0.0400,1.1382,1.5988,1.6008,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,0.4357,29.3401,3.5218,0.0826,0.5182,29.3401,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6674,0.0000,0.5182,21.3394,3.8742,1.6674,0.5182,23.0068,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,5.3895,1.2547,0.0400,2.8098,5.3895,1.2547,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,1.3902,1.3922,0.0400,1.1382,1.3902,1.3922,,,,,,
1,Line,,,,,,,,180,-0.0825,0.0000,0.0000,3.3059,31.9586,2.7340,0.0825,3.3884,31.9586,2.7340,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,0.5182,19.3335,3.5858,0.2884,0.5182,19.3335,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,32.5365,2.7340,0.0826,3.3884,32.5365,2.7340,,,,,,
1,Line,,,,,,,,180,-0.0825,0.0000,0.0000,3.3059,31.9586,3.9237,0.0825,3.3884,31.9586,3.9237,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,21.0211,3.8742,0.0826,0.4357,21.0211,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6897,0.0000,3.3059,27.9302,2.7693,1.6897,3.3059,29.6199,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,0.5182,21.0211,3.8742,0.2884,0.5182,21.0211,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6876,0.0000,0.5182,19.3335,3.8742,1.6876,0.5182,21.0211,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,32.1123,1.2547,0.0600,1.1182,32.1123,1.2547,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,32.1317,1.1072,0.0600,1.1182,32.1317,1.1072,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,31.2767,1.6008,0.0600,1.1182,31.2767,1.6008,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,31.7092,1.6578,0.0600,1.1182,31.7092,1.6578,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,31.2767,0.6136,0.0600,1.1182,31.2767,0.6136,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,31.1586,0.7042,0.0600,1.1182,31.1586,0.7042,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,31.4142,1.6578,0.0600,1.1182,31.4142,1.6578,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,31.5617,1.6772,0.0600,1.1182,31.5617,1.6772,,,,,,
1,Circle,1.2710,1.1182,28.6053,1.1072,3.9965,1.2721,0.6361,,,,,,,,,,,,,,,,,
1,Circle,1.2710,2.7498,28.6039,1.1072,3.9965,1.2721,0.6361,,,,,,,,,,,,,,,,,
1,Circle,1.2710,1.1582,28.6053,1.1072,3.9965,1.2721,0.6361,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,28.1731,1.5739,0.0400,1.1182,28.1731,1.5739,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,32.0553,0.8222,0.0600,1.1182,32.0553,0.8222,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,31.0681,0.8222,0.0600,1.1182,31.0681,0.8222,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7498,29.2395,1.1316,0.0400,2.7898,29.2395,1.1316,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,32.1123,0.9597,0.0600,1.1182,32.1123,0.9597,,,,,,
1,Circle,1.0207,1.1582,31.5617,1.1072,3.5814,1.1400,0.5700,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,31.9647,1.5103,0.0600,1.1182,31.9647,1.5103,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,32.0553,1.3922,0.0600,1.1182,32.0553,1.3922,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,31.8467,1.6008,0.0600,1.1182,31.8467,1.6008,,,,,,
1,Circle,1.2710,1.1182,31.5617,1.1072,3.9965,1.2721,0.6361,,,,,,,,,,,,,,,,,
1,Circle,1.0207,1.0582,31.5617,1.1072,3.5814,1.1400,0.5700,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,31.5617,0.5372,0.0600,1.1182,31.5617,0.5372,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,30.9917,1.1072,0.0600,1.1182,30.9917,1.1072,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,31.0111,1.2547,0.0600,1.1182,31.0111,1.2547,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,29.1558,0.9597,0.0400,1.1182,29.1558,0.9597,,,,,,
1,Circle,1.0207,1.1582,28.6053,1.1072,3.5814,1.1400,0.5700,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,31.0111,1.2547,0.0400,1.1182,31.0111,1.2547,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,30.9917,1.1072,0.0400,1.1182,30.9917,1.1072,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,29.1558,0.9597,0.0600,1.1182,29.1558,0.9597,,,,,,
1,Circle,1.0207,1.0582,28.6053,1.1072,3.5814,1.1400,0.5700,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1582,29.0989,0.8222,0.0400,1.1182,29.0989,0.8222,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0582,29.0989,0.8222,0.0600,1.1182,29.0989,0.8222,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.4631,0.4357,-1.2092,4.4901,0.4631,0.4357,-1.2092,4.0270,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2736,0.4357,0.2808,4.0270,0.2736,0.4357,0.2808,4.3006,,,,,,
